Time,Power
2022-12-06 19:37:47.612311004,68802
2022-12-06 19:37:47.714553458,67473
2022-12-06 19:37:47.816852158,67036
2022-12-06 19:37:47.919133126,66847
2022-12-06 19:37:48.021435456,66750
2022-12-06 19:37:48.123727224,66893
2022-12-06 19:37:48.226248480,67032
2022-12-06 19:37:48.328718134,102841
2022-12-06 19:37:48.431268878,129760
2022-12-06 19:37:48.533609326,139454
2022-12-06 19:37:48.635906070,139271
2022-12-06 19:37:48.738152985,138301
2022-12-06 19:37:48.840441781,137525
2022-12-06 19:37:48.942760369,138121
2022-12-06 19:37:49.045119111,134940
2022-12-06 19:37:49.147335746,121170
2022-12-06 19:37:49.249968757,128282
2022-12-06 19:37:49.352600988,138566
2022-12-06 19:37:49.454323745,141471
2022-12-06 19:37:49.556119610,138565
2022-12-06 19:37:49.658683684,137134
2022-12-06 19:37:49.761282702,135950
2022-12-06 19:37:49.863938847,136132
2022-12-06 19:37:49.966614775,133337
2022-12-06 19:37:50.069247281,124408
2022-12-06 19:37:50.171904976,132397
2022-12-06 19:37:50.274482730,140893
2022-12-06 19:37:50.377073906,143381
2022-12-06 19:37:50.479687918,137622
2022-12-06 19:37:50.582299174,136543
2022-12-06 19:37:50.684934188,136428
2022-12-06 19:37:50.787575066,133929
2022-12-06 19:37:50.889823883,130965
2022-12-06 19:37:50.992440551,126452
2022-12-06 19:37:51.095049332,138271
2022-12-06 19:37:51.197672149,141419
2022-12-06 19:37:51.300364522,140465
2022-12-06 19:37:51.402968010,137727
2022-12-06 19:37:51.505638431,137134
2022-12-06 19:37:51.608300117,136428
2022-12-06 19:37:51.710947029,134225
2022-12-06 19:37:51.813598381,131147
2022-12-06 19:37:51.916269601,130619
2022-12-06 19:37:52.018864601,139716
2022-12-06 19:37:52.124995177,139634
2022-12-06 19:37:52.227587247,138023
2022-12-06 19:37:52.330254928,136247
2022-12-06 19:37:52.432946789,135950
2022-12-06 19:37:52.535585536,133040
2022-12-06 19:37:52.637368993,120188
2022-12-06 19:37:52.740017613,131919
2022-12-06 19:37:52.842616273,139644
2022-12-06 19:37:52.945314867,142604
2022-12-06 19:37:53.047969017,138501
2022-12-06 19:37:53.150628176,137134
2022-12-06 19:37:53.253295154,135950
2022-12-06 19:37:53.356058032,135297
2022-12-06 19:37:53.458740168,133222
2022-12-06 19:37:53.561144594,124492
2022-12-06 19:37:53.663477788,133427
2022-12-06 19:37:53.765787328,141895
2022-12-06 19:37:53.868101323,141469
2022-12-06 19:37:53.970665701,140047
2022-12-06 19:37:54.072433986,136543
2022-12-06 19:37:54.174127638,136300
2022-12-06 19:37:54.275854409,134947
2022-12-06 19:37:54.377570908,132630
2022-12-06 19:37:54.480249139,128825
2022-12-06 19:37:54.582855719,137627
2022-12-06 19:37:54.685550655,141715
2022-12-06 19:37:54.788179065,140170
2022-12-06 19:37:54.890772941,137727
2022-12-06 19:37:54.993513364,136543
2022-12-06 19:37:55.096318670,137612
2022-12-06 19:37:55.198936859,133222
2022-12-06 19:37:55.301566250,126287
2022-12-06 19:37:55.404241154,131308
2022-12-06 19:37:55.506851015,140415
2022-12-06 19:37:55.609455109,142308
2022-12-06 19:37:55.712068801,138742
2022-12-06 19:37:55.814679852,137134
2022-12-06 19:37:55.917278297,135654
2022-12-06 19:37:56.019908879,136132
2022-12-06 19:37:56.122137434,133040
2022-12-06 19:37:56.224841418,124362
2022-12-06 19:37:56.327452295,133584
2022-12-06 19:37:56.430086689,141600
2022-12-06 19:37:56.537387795,139158
2022-12-06 19:37:56.640063013,136839
2022-12-06 19:37:56.742790822,136428
2022-12-06 19:37:56.845469436,134781
2022-12-06 19:37:56.948052385,132229
2022-12-06 19:37:57.050370638,127342
2022-12-06 19:37:57.152713211,137923
2022-12-06 19:37:57.255027370,141477
2022-12-06 19:37:57.357344562,140465
2022-12-06 19:37:57.459716048,137430
2022-12-06 19:37:57.561437597,136543
2022-12-06 19:37:57.663134971,137317
2022-12-06 19:37:57.764859427,134225
2022-12-06 19:37:57.866570055,131313
2022-12-06 19:37:57.968867649,129418
2022-12-06 19:37:58.071167992,139455
2022-12-06 19:37:58.173509633,142243
2022-12-06 19:37:58.275887456,139926
2022-12-06 19:37:58.377672142,137727
2022-12-06 19:37:58.479490618,136725
2022-12-06 19:37:58.581174237,135975
2022-12-06 19:37:58.682871843,133414
2022-12-06 19:37:58.785170428,121803
