Time,Power
2022-12-08 16:39:37.444496934,82323
2022-12-08 16:39:37.546972821,79448
2022-12-08 16:39:37.649449272,78221
2022-12-08 16:39:37.751838243,77923
2022-12-08 16:39:37.857495807,77638
2022-12-08 16:39:37.959926640,77664
2022-12-08 16:39:38.062387068,77664
2022-12-08 16:39:38.164868078,77664
2022-12-08 16:39:38.267309817,116410
2022-12-08 16:39:38.369833086,144897
2022-12-08 16:39:38.472242921,155140
2022-12-08 16:39:38.574627555,164868
2022-12-08 16:39:38.677048555,159067
2022-12-08 16:39:38.779404131,161677
2022-12-08 16:39:38.881760392,163068
2022-12-08 16:39:38.984127509,153680
2022-12-08 16:39:39.086534876,147174
2022-12-08 16:39:39.189014048,135331
2022-12-08 16:39:39.291409787,150437
2022-12-08 16:39:39.393856780,156461
2022-12-08 16:39:39.496238299,166042
2022-12-08 16:39:39.598602343,166164
2022-12-08 16:39:39.701202422,161869
2022-12-08 16:39:39.803091305,159606
2022-12-08 16:39:39.905123449,153297
2022-12-08 16:39:40.007496568,149328
2022-12-08 16:39:40.110002973,141454
2022-12-08 16:39:40.212447983,153850
2022-12-08 16:39:40.314873441,159339
2022-12-08 16:39:40.417305119,166539
2022-12-08 16:39:40.519089138,163297
2022-12-08 16:39:40.620920061,157757
2022-12-08 16:39:40.722724823,159349
2022-12-08 16:39:40.824635380,153386
2022-12-08 16:39:40.927284423,142550
2022-12-08 16:39:41.030128462,140597
2022-12-08 16:39:41.132867800,151763
2022-12-08 16:39:41.235609057,157578
2022-12-08 16:39:41.338353404,167394
2022-12-08 16:39:41.441111741,166400
2022-12-08 16:39:41.543932358,162042
2022-12-08 16:39:41.646721549,159169
2022-12-08 16:39:41.751972107,153386
2022-12-08 16:39:41.854498137,138968
2022-12-08 16:39:41.957069546,140923
2022-12-08 16:39:42.059513607,150143
2022-12-08 16:39:42.162038422,156338
2022-12-08 16:39:42.264467532,166179
2022-12-08 16:39:42.370524596,161511
2022-12-08 16:39:42.472534517,158876
2022-12-08 16:39:42.574275124,152709
2022-12-08 16:39:42.676051859,139558
2022-12-08 16:39:42.778475319,141962
2022-12-08 16:39:42.880957866,155288
2022-12-08 16:39:42.983420988,159633
2022-12-08 16:39:43.085947110,165985
2022-12-08 16:39:43.188737198,164016
2022-12-08 16:39:43.291428860,161716
2022-12-08 16:39:43.394169152,156763
2022-12-08 16:39:43.496931180,151918
2022-12-08 16:39:43.599340505,133857
2022-12-08 16:39:43.701880666,145786
2022-12-08 16:39:43.804371563,157578
2022-12-08 16:39:43.906792700,161389
2022-12-08 16:39:44.009235649,165219
2022-12-08 16:39:44.111093048,162391
2022-12-08 16:39:44.212925605,158288
2022-12-08 16:39:44.314722891,155850
2022-12-08 16:39:44.416595435,151385
2022-12-08 16:39:44.519023907,135017
2022-12-08 16:39:44.621472425,143515
2022-12-08 16:39:44.723956301,154701
2022-12-08 16:39:44.826475833,159984
2022-12-08 16:39:44.928952329,165790
2022-12-08 16:39:45.030755915,164446
2022-12-08 16:39:45.132591878,162106
2022-12-08 16:39:45.234439251,156822
2022-12-08 16:39:45.336277612,152210
