Time,Power
2022-12-08 16:03:16.968349630,78930
2022-12-08 16:03:17.071070458,77440
2022-12-08 16:03:17.173519647,76905
2022-12-08 16:03:17.275917659,76607
2022-12-08 16:03:17.378312376,76607
2022-12-08 16:03:17.480736954,76619
2022-12-08 16:03:17.583150527,76619
2022-12-08 16:03:17.685579735,76321
2022-12-08 16:03:17.788001342,112247
2022-12-08 16:03:17.890433954,142738
2022-12-08 16:03:17.992871483,153556
2022-12-08 16:03:18.095178755,161890
2022-12-08 16:03:18.197561469,163775
2022-12-08 16:03:18.299900268,160295
2022-12-08 16:03:18.402309320,159298
2022-12-08 16:03:18.504661659,151267
2022-12-08 16:03:18.607068917,145339
2022-12-08 16:03:18.709511444,134008
2022-12-08 16:03:18.811929797,150081
2022-12-08 16:03:18.914386517,156644
2022-12-08 16:03:19.016832632,165945
2022-12-08 16:03:19.119231095,165569
2022-12-08 16:03:19.222052930,160589
2022-12-08 16:03:19.324826060,158709
2022-12-08 16:03:19.427642459,152150
2022-12-08 16:03:19.529503040,146557
2022-12-08 16:03:19.631899938,139020
2022-12-08 16:03:19.734582425,150582
2022-12-08 16:03:19.837104762,156881
2022-12-08 16:03:19.939515185,165357
2022-12-08 16:03:20.041329356,165603
2022-12-08 16:03:20.143066129,161176
2022-12-08 16:03:20.244883846,159592
2022-12-08 16:03:20.346615241,149260
2022-12-08 16:03:20.449070478,143033
2022-12-08 16:03:20.551535114,137330
2022-12-08 16:03:20.654073304,150906
2022-12-08 16:03:20.756552788,156881
2022-12-08 16:03:20.858971791,165006
2022-12-08 16:03:20.960838066,164371
2022-12-08 16:03:21.062664236,161413
2022-12-08 16:03:21.164497295,158473
2022-12-08 16:03:21.266247873,151742
2022-12-08 16:03:21.368947715,139364
2022-12-08 16:03:21.471731055,141026
2022-12-08 16:03:21.574444053,152765
2022-12-08 16:03:21.681934186,165945
2022-12-08 16:03:21.788228871,164599
2022-12-08 16:03:21.890858259,160820
2022-12-08 16:03:21.993585175,156181
2022-12-08 16:03:22.096313710,151912
2022-12-08 16:03:22.198180844,133225
2022-12-08 16:03:22.300888844,142853
2022-12-08 16:03:22.403608733,154881
2022-12-08 16:03:22.506287746,159289
2022-12-08 16:03:22.608747674,166473
2022-12-08 16:03:22.710554602,165252
2022-12-08 16:03:22.812335572,160000
2022-12-08 16:03:22.914170148,157239
2022-12-08 16:03:23.015960279,152150
2022-12-08 16:03:23.117788577,132942
2022-12-08 16:03:23.220472727,141585
2022-12-08 16:03:23.323199890,153383
2022-12-08 16:03:23.425888118,159228
2022-12-08 16:03:23.528592725,162600
2022-12-08 16:03:23.631305122,161376
2022-12-08 16:03:23.734269943,156826
2022-12-08 16:03:23.837116782,154710
2022-12-08 16:03:23.939882023,150089
2022-12-08 16:03:24.042606760,131214
2022-12-08 16:03:24.145369469,143975
2022-12-08 16:03:24.248213312,154618
2022-12-08 16:03:24.350953198,159289
2022-12-08 16:03:24.453743746,164485
2022-12-08 16:03:24.556531445,162607
2022-12-08 16:03:24.659283753,160788
2022-12-08 16:03:24.762056392,155298
2022-12-08 16:03:24.866986247,150678
2022-12-08 16:03:24.969371623,133149
2022-12-08 16:03:25.071801925,141911
2022-12-08 16:03:25.174192079,154145
2022-12-08 16:03:25.276629404,161691
2022-12-08 16:03:25.379302753,163340
2022-12-08 16:03:25.481205222,161171
2022-12-08 16:03:25.583011451,156473
2022-12-08 16:03:25.684840395,154153
2022-12-08 16:03:25.787111275,148967
2022-12-08 16:03:25.893416565,144807
2022-12-08 16:03:25.996207028,156057
2022-12-08 16:03:26.100399771,164656
2022-12-08 16:03:26.203041100,166124
2022-12-08 16:03:26.305734544,161470
2022-12-08 16:03:26.408504115,157060
2022-12-08 16:03:26.511224692,151799
2022-12-08 16:03:26.613990986,149500
2022-12-08 16:03:26.716673984,139306
2022-12-08 16:03:26.819447082,152879
2022-12-08 16:03:26.922206360,157235
