Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.0096
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 7.0369
Training Epoch: 0 [1536/50176]	Loss: 5.2667
Training Epoch: 0 [2048/50176]	Loss: 4.6940
Training Epoch: 0 [2560/50176]	Loss: 4.8683
Training Epoch: 0 [3072/50176]	Loss: 4.6880
Training Epoch: 0 [3584/50176]	Loss: 4.5804
Training Epoch: 0 [4096/50176]	Loss: 4.6592
Training Epoch: 0 [4608/50176]	Loss: 4.7471
Training Epoch: 0 [5120/50176]	Loss: 4.6456
Training Epoch: 0 [5632/50176]	Loss: 4.6812
Training Epoch: 0 [6144/50176]	Loss: 4.6147
Training Epoch: 0 [6656/50176]	Loss: 4.6781
Training Epoch: 0 [7168/50176]	Loss: 4.7146
Training Epoch: 0 [7680/50176]	Loss: 4.6014
Training Epoch: 0 [8192/50176]	Loss: 4.6022
Training Epoch: 0 [8704/50176]	Loss: 4.6339
Training Epoch: 0 [9216/50176]	Loss: 4.5998
Training Epoch: 0 [9728/50176]	Loss: 4.6858
Training Epoch: 0 [10240/50176]	Loss: 4.5613
Training Epoch: 0 [10752/50176]	Loss: 4.5737
Training Epoch: 0 [11264/50176]	Loss: 4.5411
Training Epoch: 0 [11776/50176]	Loss: 4.5628
Training Epoch: 0 [12288/50176]	Loss: 4.6186
Training Epoch: 0 [12800/50176]	Loss: 4.5945
Training Epoch: 0 [13312/50176]	Loss: 4.5812
Training Epoch: 0 [13824/50176]	Loss: 4.5634
Training Epoch: 0 [14336/50176]	Loss: 4.5337
Training Epoch: 0 [14848/50176]	Loss: 4.5284
Training Epoch: 0 [15360/50176]	Loss: 4.5305
Training Epoch: 0 [15872/50176]	Loss: 4.5263
Training Epoch: 0 [16384/50176]	Loss: 4.4811
Training Epoch: 0 [16896/50176]	Loss: 4.5386
Training Epoch: 0 [17408/50176]	Loss: 4.5550
Training Epoch: 0 [17920/50176]	Loss: 4.6461
Training Epoch: 0 [18432/50176]	Loss: 4.5011
Training Epoch: 0 [18944/50176]	Loss: 4.5138
Training Epoch: 0 [19456/50176]	Loss: 4.4775
Training Epoch: 0 [19968/50176]	Loss: 4.4699
Training Epoch: 0 [20480/50176]	Loss: 4.4570
Training Epoch: 0 [20992/50176]	Loss: 4.4074
Training Epoch: 0 [21504/50176]	Loss: 4.4025
Training Epoch: 0 [22016/50176]	Loss: 4.4424
Training Epoch: 0 [22528/50176]	Loss: 4.4312
Training Epoch: 0 [23040/50176]	Loss: 4.4398
Training Epoch: 0 [23552/50176]	Loss: 4.4964
Training Epoch: 0 [24064/50176]	Loss: 4.4492
Training Epoch: 0 [24576/50176]	Loss: 4.4335
Training Epoch: 0 [25088/50176]	Loss: 4.4514
Training Epoch: 0 [25600/50176]	Loss: 4.4095
Profile done with power limit 125W
epoch 1 train time consumed: 27.75s
Validation Epoch: 0, Average loss: 0.0089, Accuracy: 0.0201
Stopped Zeus monitor 0.
