Files already downloaded and verified
Files already downloaded and verified
power limit arg: 150
learning rate arg: 0.0024
batch size arg: 32
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 150W.
Warm-up started with power limit 150W
Training Epoch: 0 [32/50016]	Loss: 4.6525
Training Epoch: 0 [64/50016]	Loss: 5.1427
Training Epoch: 0 [96/50016]	Loss: 5.3798
Training Epoch: 0 [128/50016]	Loss: 5.6587
Training Epoch: 0 [160/50016]	Loss: 5.6880
Training Epoch: 0 [192/50016]	Loss: 5.3733
Training Epoch: 0 [224/50016]	Loss: 5.3702
Training Epoch: 0 [256/50016]	Loss: 5.3016
Training Epoch: 0 [288/50016]	Loss: 5.4035
Training Epoch: 0 [320/50016]	Loss: 5.3682
Training Epoch: 0 [352/50016]	Loss: 5.1605
Training Epoch: 0 [384/50016]	Loss: 5.6026
Training Epoch: 0 [416/50016]	Loss: 5.0300
Training Epoch: 0 [448/50016]	Loss: 4.9308
Training Epoch: 0 [480/50016]	Loss: 5.2869
Training Epoch: 0 [512/50016]	Loss: 5.0258
Training Epoch: 0 [544/50016]	Loss: 4.9953
Training Epoch: 0 [576/50016]	Loss: 4.6112
Training Epoch: 0 [608/50016]	Loss: 5.2682
Training Epoch: 0 [640/50016]	Loss: 5.6328
Training Epoch: 0 [672/50016]	Loss: 4.9772
Training Epoch: 0 [704/50016]	Loss: 4.7007
Training Epoch: 0 [736/50016]	Loss: 5.1184
Training Epoch: 0 [768/50016]	Loss: 5.1266
Training Epoch: 0 [800/50016]	Loss: 4.7847
Training Epoch: 0 [832/50016]	Loss: 4.9419
Training Epoch: 0 [864/50016]	Loss: 5.2187
Training Epoch: 0 [896/50016]	Loss: 4.7531
Training Epoch: 0 [928/50016]	Loss: 4.8767
Training Epoch: 0 [960/50016]	Loss: 4.6835
Training Epoch: 0 [992/50016]	Loss: 4.6999
Training Epoch: 0 [1024/50016]	Loss: 4.7437
Training Epoch: 0 [1056/50016]	Loss: 4.7784
Training Epoch: 0 [1088/50016]	Loss: 4.6907
Training Epoch: 0 [1120/50016]	Loss: 4.7093
Training Epoch: 0 [1152/50016]	Loss: 4.6648
Training Epoch: 0 [1184/50016]	Loss: 4.6712
Training Epoch: 0 [1216/50016]	Loss: 4.6230
Training Epoch: 0 [1248/50016]	Loss: 4.4466
Training Epoch: 0 [1280/50016]	Loss: 4.6255
Training Epoch: 0 [1312/50016]	Loss: 4.5237
Training Epoch: 0 [1344/50016]	Loss: 4.7211
Training Epoch: 0 [1376/50016]	Loss: 4.6316
Training Epoch: 0 [1408/50016]	Loss: 4.5908
Training Epoch: 0 [1440/50016]	Loss: 4.6656
Training Epoch: 0 [1472/50016]	Loss: 4.5145
Training Epoch: 0 [1504/50016]	Loss: 4.9505
Training Epoch: 0 [1536/50016]	Loss: 4.5158
Training Epoch: 0 [1568/50016]	Loss: 4.8313
Training Epoch: 0 [1600/50016]	Loss: 4.6631
Profile done with power limit 150W
epoch 1 train time consumed: 4.61s
Validation Epoch: 0, Average loss: 0.1582, Accuracy: 0.0244
Stopped Zeus monitor 0.
