Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.002
batch size arg: 32
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [32/50016]	Loss: 4.6525
Training Epoch: 0 [64/50016]	Loss: 5.0068
Training Epoch: 0 [96/50016]	Loss: 5.1681
Training Epoch: 0 [128/50016]	Loss: 5.4384
Training Epoch: 0 [160/50016]	Loss: 5.5147
Training Epoch: 0 [192/50016]	Loss: 5.2494
Training Epoch: 0 [224/50016]	Loss: 5.2806
Training Epoch: 0 [256/50016]	Loss: 5.1687
Training Epoch: 0 [288/50016]	Loss: 5.2093
Training Epoch: 0 [320/50016]	Loss: 5.2761
Training Epoch: 0 [352/50016]	Loss: 5.0397
Training Epoch: 0 [384/50016]	Loss: 5.5635
Training Epoch: 0 [416/50016]	Loss: 4.9783
Training Epoch: 0 [448/50016]	Loss: 4.9020
Training Epoch: 0 [480/50016]	Loss: 5.1617
Training Epoch: 0 [512/50016]	Loss: 4.9950
Training Epoch: 0 [544/50016]	Loss: 4.9224
Training Epoch: 0 [576/50016]	Loss: 4.6430
Training Epoch: 0 [608/50016]	Loss: 5.1793
Training Epoch: 0 [640/50016]	Loss: 5.5313
Training Epoch: 0 [672/50016]	Loss: 4.9206
Training Epoch: 0 [704/50016]	Loss: 4.6900
Training Epoch: 0 [736/50016]	Loss: 5.1071
Training Epoch: 0 [768/50016]	Loss: 5.3536
Training Epoch: 0 [800/50016]	Loss: 4.9630
Training Epoch: 0 [832/50016]	Loss: 5.0752
Training Epoch: 0 [864/50016]	Loss: 5.2931
Training Epoch: 0 [896/50016]	Loss: 4.7280
Training Epoch: 0 [928/50016]	Loss: 4.8758
Training Epoch: 0 [960/50016]	Loss: 4.7381
Training Epoch: 0 [992/50016]	Loss: 4.7982
Training Epoch: 0 [1024/50016]	Loss: 4.7307
Training Epoch: 0 [1056/50016]	Loss: 4.9008
Training Epoch: 0 [1088/50016]	Loss: 4.7582
Training Epoch: 0 [1120/50016]	Loss: 4.8425
Training Epoch: 0 [1152/50016]	Loss: 4.6515
Training Epoch: 0 [1184/50016]	Loss: 4.6588
Training Epoch: 0 [1216/50016]	Loss: 4.4531
Training Epoch: 0 [1248/50016]	Loss: 4.6071
Training Epoch: 0 [1280/50016]	Loss: 4.7165
Training Epoch: 0 [1312/50016]	Loss: 4.7157
Training Epoch: 0 [1344/50016]	Loss: 4.6041
Training Epoch: 0 [1376/50016]	Loss: 4.6137
Training Epoch: 0 [1408/50016]	Loss: 4.6450
Training Epoch: 0 [1440/50016]	Loss: 4.6426
Training Epoch: 0 [1472/50016]	Loss: 4.2958
Training Epoch: 0 [1504/50016]	Loss: 4.9285
Training Epoch: 0 [1536/50016]	Loss: 4.6188
Training Epoch: 0 [1568/50016]	Loss: 4.9276
Training Epoch: 0 [1600/50016]	Loss: 4.7556
Profile done with power limit 100W
epoch 1 train time consumed: 5.55s
Validation Epoch: 0, Average loss: 0.1756, Accuracy: 0.0255
Stopped Zeus monitor 0.
