Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.0024
batch size arg: 32
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [32/50016]	Loss: 4.6525
Training Epoch: 0 [64/50016]	Loss: 5.1427
Training Epoch: 0 [96/50016]	Loss: 5.3800
Training Epoch: 0 [128/50016]	Loss: 5.6518
Training Epoch: 0 [160/50016]	Loss: 5.6481
Training Epoch: 0 [192/50016]	Loss: 5.3424
Training Epoch: 0 [224/50016]	Loss: 5.3664
Training Epoch: 0 [256/50016]	Loss: 5.2987
Training Epoch: 0 [288/50016]	Loss: 5.4139
Training Epoch: 0 [320/50016]	Loss: 5.3928
Training Epoch: 0 [352/50016]	Loss: 5.0567
Training Epoch: 0 [384/50016]	Loss: 5.5346
Training Epoch: 0 [416/50016]	Loss: 4.9861
Training Epoch: 0 [448/50016]	Loss: 4.9562
Training Epoch: 0 [480/50016]	Loss: 5.1431
Training Epoch: 0 [512/50016]	Loss: 4.9229
Training Epoch: 0 [544/50016]	Loss: 4.9118
Training Epoch: 0 [576/50016]	Loss: 4.4986
Training Epoch: 0 [608/50016]	Loss: 5.2312
Training Epoch: 0 [640/50016]	Loss: 5.6200
Training Epoch: 0 [672/50016]	Loss: 5.2600
Training Epoch: 0 [704/50016]	Loss: 4.7274
Training Epoch: 0 [736/50016]	Loss: 4.9825
Training Epoch: 0 [768/50016]	Loss: 4.9340
Training Epoch: 0 [800/50016]	Loss: 4.7612
Training Epoch: 0 [832/50016]	Loss: 4.9622
Training Epoch: 0 [864/50016]	Loss: 5.2450
Training Epoch: 0 [896/50016]	Loss: 4.8321
Training Epoch: 0 [928/50016]	Loss: 4.8669
Training Epoch: 0 [960/50016]	Loss: 4.6796
Training Epoch: 0 [992/50016]	Loss: 4.7378
Training Epoch: 0 [1024/50016]	Loss: 4.8450
Training Epoch: 0 [1056/50016]	Loss: 4.7845
Training Epoch: 0 [1088/50016]	Loss: 4.6579
Training Epoch: 0 [1120/50016]	Loss: 4.6820
Training Epoch: 0 [1152/50016]	Loss: 4.6717
Training Epoch: 0 [1184/50016]	Loss: 4.7597
Training Epoch: 0 [1216/50016]	Loss: 4.5697
Training Epoch: 0 [1248/50016]	Loss: 4.4856
Training Epoch: 0 [1280/50016]	Loss: 4.7244
Training Epoch: 0 [1312/50016]	Loss: 4.5426
Training Epoch: 0 [1344/50016]	Loss: 4.7153
Training Epoch: 0 [1376/50016]	Loss: 4.5674
Training Epoch: 0 [1408/50016]	Loss: 4.6463
Training Epoch: 0 [1440/50016]	Loss: 4.6569
Training Epoch: 0 [1472/50016]	Loss: 4.5464
Training Epoch: 0 [1504/50016]	Loss: 4.9593
Training Epoch: 0 [1536/50016]	Loss: 4.5149
Training Epoch: 0 [1568/50016]	Loss: 4.7577
Training Epoch: 0 [1600/50016]	Loss: 4.6671
Profile done with power limit 100W
epoch 1 train time consumed: 5.50s
Validation Epoch: 0, Average loss: 0.1568, Accuracy: 0.0199
Stopped Zeus monitor 0.
