Files already downloaded and verified
Files already downloaded and verified
power limit arg: 150
learning rate arg: 0.0022627416997969526
batch size arg: 64
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 150W.
Warm-up started with power limit 150W
Training Epoch: 0 [64/50048]	Loss: 4.6943
Training Epoch: 0 [128/50048]	Loss: 4.8843
Training Epoch: 0 [192/50048]	Loss: 5.0515
Training Epoch: 0 [256/50048]	Loss: 5.2072
Training Epoch: 0 [320/50048]	Loss: 5.1331
Training Epoch: 0 [384/50048]	Loss: 5.1386
Training Epoch: 0 [448/50048]	Loss: 4.9046
Training Epoch: 0 [512/50048]	Loss: 5.0923
Training Epoch: 0 [576/50048]	Loss: 4.6994
Training Epoch: 0 [640/50048]	Loss: 5.3028
Training Epoch: 0 [704/50048]	Loss: 4.8417
Training Epoch: 0 [768/50048]	Loss: 5.1770
Training Epoch: 0 [832/50048]	Loss: 5.0532
Training Epoch: 0 [896/50048]	Loss: 5.0014
Training Epoch: 0 [960/50048]	Loss: 4.8674
Training Epoch: 0 [1024/50048]	Loss: 4.9638
Training Epoch: 0 [1088/50048]	Loss: 4.9865
Training Epoch: 0 [1152/50048]	Loss: 4.7818
Training Epoch: 0 [1216/50048]	Loss: 4.8472
Training Epoch: 0 [1280/50048]	Loss: 4.8002
Training Epoch: 0 [1344/50048]	Loss: 4.7496
Training Epoch: 0 [1408/50048]	Loss: 4.5980
Training Epoch: 0 [1472/50048]	Loss: 4.6211
Training Epoch: 0 [1536/50048]	Loss: 4.7651
Training Epoch: 0 [1600/50048]	Loss: 4.8984
Training Epoch: 0 [1664/50048]	Loss: 4.8235
Training Epoch: 0 [1728/50048]	Loss: 4.7379
Training Epoch: 0 [1792/50048]	Loss: 4.7316
Training Epoch: 0 [1856/50048]	Loss: 4.9343
Training Epoch: 0 [1920/50048]	Loss: 4.6255
Training Epoch: 0 [1984/50048]	Loss: 4.6675
Training Epoch: 0 [2048/50048]	Loss: 4.5256
Training Epoch: 0 [2112/50048]	Loss: 4.7918
Training Epoch: 0 [2176/50048]	Loss: 4.6561
Training Epoch: 0 [2240/50048]	Loss: 4.6067
Training Epoch: 0 [2304/50048]	Loss: 4.6955
Training Epoch: 0 [2368/50048]	Loss: 4.6108
Training Epoch: 0 [2432/50048]	Loss: 4.6067
Training Epoch: 0 [2496/50048]	Loss: 4.6729
Training Epoch: 0 [2560/50048]	Loss: 4.5891
Training Epoch: 0 [2624/50048]	Loss: 4.5727
Training Epoch: 0 [2688/50048]	Loss: 4.5369
Training Epoch: 0 [2752/50048]	Loss: 4.4612
Training Epoch: 0 [2816/50048]	Loss: 4.4383
Training Epoch: 0 [2880/50048]	Loss: 4.3527
Training Epoch: 0 [2944/50048]	Loss: 4.5325
Training Epoch: 0 [3008/50048]	Loss: 4.4271
Training Epoch: 0 [3072/50048]	Loss: 4.5935
Training Epoch: 0 [3136/50048]	Loss: 4.5360
Training Epoch: 0 [3200/50048]	Loss: 4.4533
Profile done with power limit 150W
epoch 1 train time consumed: 7.20s
Validation Epoch: 0, Average loss: 0.0733, Accuracy: 0.0233
Stopped Zeus monitor 0.
