Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.0014142135623730952
batch size arg: 16
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [16/50000]	Loss: 4.6697
Training Epoch: 0 [32/50000]	Loss: 4.6726
Training Epoch: 0 [48/50000]	Loss: 5.0937
Training Epoch: 0 [64/50000]	Loss: 5.2491
Training Epoch: 0 [80/50000]	Loss: 5.2490
Training Epoch: 0 [96/50000]	Loss: 5.4683
Training Epoch: 0 [112/50000]	Loss: 5.5407
Training Epoch: 0 [128/50000]	Loss: 5.7713
Training Epoch: 0 [144/50000]	Loss: 5.4212
Training Epoch: 0 [160/50000]	Loss: 5.6418
Training Epoch: 0 [176/50000]	Loss: 5.3357
Training Epoch: 0 [192/50000]	Loss: 5.0200
Training Epoch: 0 [208/50000]	Loss: 5.7513
Training Epoch: 0 [224/50000]	Loss: 5.1258
Training Epoch: 0 [240/50000]	Loss: 5.1202
Training Epoch: 0 [256/50000]	Loss: 5.2914
Training Epoch: 0 [272/50000]	Loss: 5.1251
Training Epoch: 0 [288/50000]	Loss: 5.6041
Training Epoch: 0 [304/50000]	Loss: 5.5937
Training Epoch: 0 [320/50000]	Loss: 4.9855
Training Epoch: 0 [336/50000]	Loss: 5.3512
Training Epoch: 0 [352/50000]	Loss: 4.8684
Training Epoch: 0 [368/50000]	Loss: 5.6867
Training Epoch: 0 [384/50000]	Loss: 5.0348
Training Epoch: 0 [400/50000]	Loss: 4.9567
Training Epoch: 0 [416/50000]	Loss: 4.8074
Training Epoch: 0 [432/50000]	Loss: 4.5780
Training Epoch: 0 [448/50000]	Loss: 5.2123
Training Epoch: 0 [464/50000]	Loss: 4.9616
Training Epoch: 0 [480/50000]	Loss: 5.3308
Training Epoch: 0 [496/50000]	Loss: 4.9286
Training Epoch: 0 [512/50000]	Loss: 4.9871
Training Epoch: 0 [528/50000]	Loss: 4.7602
Training Epoch: 0 [544/50000]	Loss: 4.9113
Training Epoch: 0 [560/50000]	Loss: 4.6613
Training Epoch: 0 [576/50000]	Loss: 4.6988
Training Epoch: 0 [592/50000]	Loss: 5.0089
Training Epoch: 0 [608/50000]	Loss: 4.9702
Training Epoch: 0 [624/50000]	Loss: 5.7283
Training Epoch: 0 [640/50000]	Loss: 4.9397
Training Epoch: 0 [656/50000]	Loss: 5.1819
Training Epoch: 0 [672/50000]	Loss: 4.6573
Training Epoch: 0 [688/50000]	Loss: 5.0382
Training Epoch: 0 [704/50000]	Loss: 4.5399
Training Epoch: 0 [720/50000]	Loss: 4.9448
Training Epoch: 0 [736/50000]	Loss: 5.0049
Training Epoch: 0 [752/50000]	Loss: 4.9812
Training Epoch: 0 [768/50000]	Loss: 5.2571
Training Epoch: 0 [784/50000]	Loss: 4.8692
Training Epoch: 0 [800/50000]	Loss: 4.9819
Profile done with power limit 125W
epoch 1 train time consumed: 3.49s
Validation Epoch: 0, Average loss: 0.3025, Accuracy: 0.0115
Stopped Zeus monitor 0.
