Time,Power
2022-12-06 02:48:29.094258243,81365
2022-12-06 02:48:29.196662824,78777
2022-12-06 02:48:29.299072797,77824
2022-12-06 02:48:29.401480832,77590
2022-12-06 02:48:29.503881798,77292
2022-12-06 02:48:29.606269133,77305
2022-12-06 02:48:29.708686181,77292
2022-12-06 02:48:29.811048290,77305
2022-12-06 02:48:29.913444250,92445
2022-12-06 02:48:30.015925110,130504
2022-12-06 02:48:30.118295538,150435
2022-12-06 02:48:30.220675669,162509
2022-12-06 02:48:30.323028207,163543
2022-12-06 02:48:30.425474595,161091
2022-12-06 02:48:30.527896760,156166
2022-12-06 02:48:30.630578940,153729
2022-12-06 02:48:30.733000738,149531
2022-12-06 02:48:30.835330307,127808
2022-12-06 02:48:30.937732808,140174
2022-12-06 02:48:31.040173823,154374
2022-12-06 02:48:31.142547817,162135
2022-12-06 02:48:31.244993099,162663
2022-12-06 02:48:31.347346658,161671
2022-12-06 02:48:31.449790014,156987
2022-12-06 02:48:31.551581892,154937
2022-12-06 02:48:31.656512675,149505
2022-12-06 02:48:31.759183169,138458
2022-12-06 02:48:31.861877055,145828
2022-12-06 02:48:31.967741291,165024
2022-12-06 02:48:32.073826224,166779
2022-12-06 02:48:32.175585709,158216
2022-12-06 02:48:32.277233283,156460
2022-12-06 02:48:32.379012543,154382
2022-12-06 02:48:32.480743143,148621
2022-12-06 02:48:32.583124861,137574
2022-12-06 02:48:32.685557424,149145
2022-12-06 02:48:32.788018501,156575
2022-12-06 02:48:32.890391616,165384
2022-12-06 02:48:32.992833558,158973
2022-12-06 02:48:33.094614012,159876
2022-12-06 02:48:33.196402410,158802
2022-12-06 02:48:33.298154834,156873
2022-12-06 02:48:33.399951015,152913
2022-12-06 02:48:33.502258209,141342
2022-12-06 02:48:33.604688013,153142
2022-12-06 02:48:33.707099929,157161
2022-12-06 02:48:33.809507595,166139
2022-12-06 02:48:33.911916632,166586
2022-12-06 02:48:34.013691932,161907
2022-12-06 02:48:34.115454159,157902
2022-12-06 02:48:34.217286908,152621
2022-12-06 02:48:34.319724718,147475
2022-12-06 02:48:34.422116293,141261
2022-12-06 02:48:34.524567572,151294
2022-12-06 02:48:34.626932276,157161
2022-12-06 02:48:34.729430607,165912
2022-12-06 02:48:34.831211080,166124
2022-12-06 02:48:34.933001176,161091
2022-12-06 02:48:35.034770300,160627
2022-12-06 02:48:35.136615149,151797
2022-12-06 02:48:35.238998976,144144
2022-12-06 02:48:35.342958765,142999
2022-12-06 02:48:35.445425972,152261
2022-12-06 02:48:35.547862963,156808
2022-12-06 02:48:35.650280122,165399
2022-12-06 02:48:35.752133365,165089
2022-12-06 02:48:35.853891156,161322
2022-12-06 02:48:35.955624679,157316
2022-12-06 02:48:36.057393239,152473
2022-12-06 02:48:36.159836578,139723
2022-12-06 02:48:36.262210858,145698
2022-12-06 02:48:36.364625607,155725
2022-12-06 02:48:36.467020071,159801
2022-12-06 02:48:36.569685145,165887
2022-12-06 02:48:36.671489661,162551
2022-12-06 02:48:36.773283230,156316
