Time,Power
2022-12-06 02:18:47.022390686,78893
2022-12-06 02:18:47.124802046,78012
2022-12-06 02:18:47.227208254,77475
2022-12-06 02:18:47.329655958,77176
2022-12-06 02:18:47.432026172,77176
2022-12-06 02:18:47.534406429,77165
2022-12-06 02:18:47.636874050,77176
2022-12-06 02:18:47.739215861,77415
2022-12-06 02:18:47.841628564,125063
2022-12-06 02:18:47.943961788,147785
2022-12-06 02:18:48.046308321,157285
2022-12-06 02:18:48.148694081,166124
2022-12-06 02:18:48.251073210,164892
2022-12-06 02:18:48.353488916,161082
2022-12-06 02:18:48.455888942,156473
2022-12-06 02:18:48.558665588,151586
2022-12-06 02:18:48.661811084,131864
2022-12-06 02:18:48.764578381,143361
2022-12-06 02:18:48.867333858,155175
2022-12-06 02:18:48.970166596,158021
2022-12-06 02:18:49.072985670,164085
2022-12-06 02:18:49.175858653,163687
2022-12-06 02:18:49.278615608,160400
2022-12-06 02:18:49.381415553,157265
2022-12-06 02:18:49.483785859,154620
2022-12-06 02:18:49.586457205,141406
2022-12-06 02:18:49.689173024,144776
2022-12-06 02:18:49.791867301,153320
2022-12-06 02:18:49.894471802,164296
2022-12-06 02:18:49.997210415,168023
2022-12-06 02:18:50.099968628,162020
2022-12-06 02:18:50.202707219,157911
2022-12-06 02:18:50.305514556,153476
2022-12-06 02:18:50.408015417,149144
2022-12-06 02:18:50.515023122,149461
2022-12-06 02:18:50.617470612,156260
2022-12-06 02:18:50.721787662,164883
2022-12-06 02:18:50.824146517,165269
2022-12-06 02:18:50.925861528,160494
2022-12-06 02:18:51.027562657,154677
2022-12-06 02:18:51.130172495,152913
2022-12-06 02:18:51.232568176,150591
2022-12-06 02:18:51.334911117,142125
2022-12-06 02:18:51.437360959,153410
2022-12-06 02:18:51.539780045,158166
2022-12-06 02:18:51.642128780,165317
2022-12-06 02:18:51.744702152,165799
2022-12-06 02:18:51.846497305,161669
2022-12-06 02:18:51.948262699,160323
2022-12-06 02:18:52.050021426,149765
2022-12-06 02:18:52.152448737,143246
2022-12-06 02:18:52.254854518,138725
2022-12-06 02:18:52.357298204,148814
2022-12-06 02:18:52.459788258,153173
2022-12-06 02:18:52.562197206,160722
2022-12-06 02:18:52.664069605,160020
2022-12-06 02:18:52.765997715,155818
2022-12-06 02:18:52.867731192,157736
2022-12-06 02:18:52.969482651,151473
2022-12-06 02:18:53.071817872,143009
2022-12-06 02:18:53.174134737,142764
2022-12-06 02:18:53.276486266,152584
2022-12-06 02:18:53.378788206,157762
2022-12-06 02:18:53.481121606,165945
2022-12-06 02:18:53.582875313,164892
2022-12-06 02:18:53.684626377,161376
