Time,Power
2022-12-06 01:51:32.383029044,80122
2022-12-06 01:51:32.485405676,78347
2022-12-06 01:51:32.587834952,77512
2022-12-06 01:51:32.690215300,77215
2022-12-06 01:51:32.792653237,77215
2022-12-06 01:51:32.894990738,77215
2022-12-06 01:51:32.997409331,76941
2022-12-06 01:51:33.099752590,76941
2022-12-06 01:51:33.202208356,124611
2022-12-06 01:51:33.304895753,147098
2022-12-06 01:51:33.407577423,158758
2022-12-06 01:51:33.509954259,166213
2022-12-06 01:51:33.612661994,164697
2022-12-06 01:51:33.715321058,161207
2022-12-06 01:51:33.818044189,156860
2022-12-06 01:51:33.920706388,150765
2022-12-06 01:51:34.023389677,125087
2022-12-06 01:51:34.125837540,136959
2022-12-06 01:51:34.228267501,152819
2022-12-06 01:51:34.330657003,157618
2022-12-06 01:51:34.433067220,164867
2022-12-06 01:51:34.535431504,163879
2022-12-06 01:51:34.638115971,160883
2022-12-06 01:51:34.740805330,155944
2022-12-06 01:51:34.843444088,151617
2022-12-06 01:51:34.946072282,135292
2022-12-06 01:51:35.048799107,146627
2022-12-06 01:51:35.151372118,155795
2022-12-06 01:51:35.254022187,160496
2022-12-06 01:51:35.356705714,165635
2022-12-06 01:51:35.459367605,162409
2022-12-06 01:51:35.562172913,157740
2022-12-06 01:51:35.664920736,155388
2022-12-06 01:51:35.767297830,151117
2022-12-06 01:51:35.870166771,137786
2022-12-06 01:51:35.972895635,143468
2022-12-06 01:51:36.075617817,154587
2022-12-06 01:51:36.178445259,162287
2022-12-06 01:51:36.281323746,161872
2022-12-06 01:51:36.384047657,161822
2022-12-06 01:51:36.486627015,157151
2022-12-06 01:51:36.589299462,154561
2022-12-06 01:51:36.695982946,135234
2022-12-06 01:51:36.798602570,142904
2022-12-06 01:51:36.901255493,155560
2022-12-06 01:51:37.003861375,165862
2022-12-06 01:51:37.106454562,167691
2022-12-06 01:51:37.209093758,162020
2022-12-06 01:51:37.311803706,158329
2022-12-06 01:51:37.414482871,153384
2022-12-06 01:51:37.517199050,150822
2022-12-06 01:51:37.619707953,141993
2022-12-06 01:51:37.722178201,152761
2022-12-06 01:51:37.824646677,155795
2022-12-06 01:51:37.927089636,165218
2022-12-06 01:51:38.029501466,165341
2022-12-06 01:51:38.131254246,161176
2022-12-06 01:51:38.233047854,155739
2022-12-06 01:51:38.334797819,152852
2022-12-06 01:51:38.436491119,149231
2022-12-06 01:51:38.539026397,140486
2022-12-06 01:51:38.641619712,150110
2022-12-06 01:51:38.744268961,156677
2022-12-06 01:51:38.846921464,165161
2022-12-06 01:51:38.948742911,162466
2022-12-06 01:51:39.050591528,157797
2022-12-06 01:51:39.152370772,158509
2022-12-06 01:51:39.254105950,151649
2022-12-06 01:51:39.356569685,148171
2022-12-06 01:51:39.458983417,140813
2022-12-06 01:51:39.561797063,153205
2022-12-06 01:51:39.664489177,157702
2022-12-06 01:51:39.767152012,166181
2022-12-06 01:51:39.869924923,165872
2022-12-06 01:51:39.972600685,161470
2022-12-06 01:51:40.075165071,158622
2022-12-06 01:51:40.177839860,152827
2022-12-06 01:51:40.279568846,139532
2022-12-06 01:51:40.382138769,143173
2022-12-06 01:51:40.484912245,155885
2022-12-06 01:51:40.587626294,159909
2022-12-06 01:51:40.690254521,166867
2022-12-06 01:51:40.793009632,163055
2022-12-06 01:51:40.895648432,157503
2022-12-06 01:51:40.998379649,156475
2022-12-06 01:51:41.100397590,151649
2022-12-06 01:51:41.202823214,135265
2022-12-06 01:51:41.308753379,153645
2022-12-06 01:51:41.411200000,159088
2022-12-06 01:51:41.515706874,165985
2022-12-06 01:51:41.617458586,164697
2022-12-06 01:51:41.719167327,160356
2022-12-06 01:51:41.820923769,155739
2022-12-06 01:51:41.922681807,150233
2022-12-06 01:51:42.025022913,137196
2022-12-06 01:51:42.127695965,143649
2022-12-06 01:51:42.230359133,156088
2022-12-06 01:51:42.333011365,164924
2022-12-06 01:51:42.435701333,164517
2022-12-06 01:51:42.538323526,161264
2022-12-06 01:51:42.641029773,158329
2022-12-06 01:51:42.743796344,154267
2022-12-06 01:51:42.846485407,149996
2022-12-06 01:51:42.948841297,140870
2022-12-06 01:51:43.051476183,153556
2022-12-06 01:51:43.153921141,156677
2022-12-06 01:51:43.256410863,164687
2022-12-06 01:51:43.358809825,159991
2022-12-06 01:51:43.460639615,160640
2022-12-06 01:51:43.562370095,159176
2022-12-06 01:51:43.664100213,157684
2022-12-06 01:51:43.766457704,153033
2022-12-06 01:51:43.868851406,143468
2022-12-06 01:51:43.971163176,151289
2022-12-06 01:51:44.073587879,156500
2022-12-06 01:51:44.176003494,165748
2022-12-06 01:51:44.277763312,166810
2022-12-06 01:51:44.379460110,161559
2022-12-06 01:51:44.481337295,157978
2022-12-06 01:51:44.583120880,153917
2022-12-06 01:51:44.684892890,148085
2022-12-06 01:51:44.791127743,139395
2022-12-06 01:51:44.893485693,150374
2022-12-06 01:51:44.995946858,157266
2022-12-06 01:51:45.098276773,165748
2022-12-06 01:51:45.200071154,165341
2022-12-06 01:51:45.301754165,161501
2022-12-06 01:51:45.403513719,160241
2022-12-06 01:51:45.505235899,150176
2022-12-06 01:51:45.607952304,144000
2022-12-06 01:51:45.710633050,138853
2022-12-06 01:51:45.813336810,153205
2022-12-06 01:51:45.916044432,158024
2022-12-06 01:51:46.023521720,163292
2022-12-06 01:51:46.126213614,158092
2022-12-06 01:51:46.228958566,156622
2022-12-06 01:51:46.331682540,152207
2022-12-06 01:51:46.433952571,136711
2022-12-06 01:51:46.536668021,144802
2022-12-06 01:51:46.639395480,154971
2022-12-06 01:51:46.742131497,161642
2022-12-06 01:51:46.844816308,165464
2022-12-06 01:51:46.946600976,161822
2022-12-06 01:51:47.048370627,157617
2022-12-06 01:51:47.150104544,155918
2022-12-06 01:51:47.251851782,152262
2022-12-06 01:51:47.354200863,135292
2022-12-06 01:51:47.456575367,143173
2022-12-06 01:51:47.558935283,153614
2022-12-06 01:51:47.661331842,159383
2022-12-06 01:51:47.763774119,165692
2022-12-06 01:51:47.865547713,164697
2022-12-06 01:51:47.967308116,161207
2022-12-06 01:51:48.069091968,156272
2022-12-06 01:51:48.170861418,150822
2022-12-06 01:51:48.273560370,137710
2022-12-06 01:51:48.376291525,144269
2022-12-06 01:51:48.479004280,156088
2022-12-06 01:51:48.581693556,165862
2022-12-06 01:51:48.684398147,166222
2022-12-06 01:51:48.787119327,162353
2022-12-06 01:51:48.889773942,157740
2022-12-06 01:51:48.992389497,153090
2022-12-06 01:51:49.094635372,150790
2022-12-06 01:51:49.197044105,139443
2022-12-06 01:51:49.299493908,154470
2022-12-06 01:51:49.401886998,157560
2022-12-06 01:51:49.504253495,165414
2022-12-06 01:51:49.606053467,166710
2022-12-06 01:51:49.707807626,161176
2022-12-06 01:51:49.809583964,155150
2022-12-06 01:51:49.911336195,153711
2022-12-06 01:51:50.013731783,150471
2022-12-06 01:51:50.116101016,141403
2022-12-06 01:51:50.218498507,148636
2022-12-06 01:51:50.320874152,154439
2022-12-06 01:51:50.423265812,162810
2022-12-06 01:51:50.525092429,164460
2022-12-06 01:51:50.626889263,160352
2022-12-06 01:51:50.729500311,159943
2022-12-06 01:51:50.838297842,150973
2022-12-06 01:51:50.944586930,123074
2022-12-06 01:51:51.050748180,140395
2022-12-06 01:51:51.157510122,154675
2022-12-06 01:51:51.265248408,164687
2022-12-06 01:51:51.372981887,168279
2022-12-06 01:51:51.479934750,161822
2022-12-06 01:51:51.586732893,157740
2022-12-06 01:51:51.695816974,154210
2022-12-06 01:51:51.804058120,151379
2022-12-06 01:51:51.906354968,114382
2022-12-06 01:51:52.009014845,134168
2022-12-06 01:51:52.111621330,150995
2022-12-06 01:51:52.214353363,158794
2022-12-06 01:51:52.317025792,166279
2022-12-06 01:51:52.419737052,165341
2022-12-06 01:51:52.522447683,160976
2022-12-06 01:51:52.625278632,157684
2022-12-06 01:51:52.727728414,152238
2022-12-06 01:51:52.830318772,137415
2022-12-06 01:51:52.933022189,144481
2022-12-06 01:51:53.035772236,154912
2022-12-06 01:51:53.143444402,165692
2022-12-06 01:51:53.249073820,162409
2022-12-06 01:51:53.351699704,158034
2022-12-06 01:51:53.454231164,154210
2022-12-06 01:51:53.556530198,150765
2022-12-06 01:51:53.658890911,137729
2022-12-06 01:51:53.761351721,146332
2022-12-06 01:51:53.863858023,156972
2022-12-06 01:51:53.966236076,166351
2022-12-06 01:51:54.068666758,166710
2022-12-06 01:51:54.170429603,159413
2022-12-06 01:51:54.272231697,155388
2022-12-06 01:51:54.373987689,150822
2022-12-06 01:51:54.475776510,145924
2022-12-06 01:51:54.578422614,135663
2022-12-06 01:51:54.681069873,146632
2022-12-06 01:51:54.783771694,154734
2022-12-06 01:51:54.886465184,166393
2022-12-06 01:51:54.989134983,169036
2022-12-06 01:51:55.091837234,158974
2022-12-06 01:51:55.194537254,155707
2022-12-06 01:51:55.297147835,153564
2022-12-06 01:51:55.399340804,150144
2022-12-06 01:51:55.502411398,141371
2022-12-06 01:51:55.605154258,152172
2022-12-06 01:51:55.707887880,156972
2022-12-06 01:51:55.810584247,167805
2022-12-06 01:51:55.913220760,167104
2022-12-06 01:51:56.015918161,161528
2022-12-06 01:51:56.117995980,159094
2022-12-06 01:51:56.219808575,153384
2022-12-06 01:51:56.322220912,149938
2022-12-06 01:51:56.424737465,140789
