Time,Power
2022-12-04 06:03:11.896560038,67337
2022-12-04 06:03:11.999084422,71511
2022-12-04 06:03:12.100959249,110454
2022-12-04 06:03:12.202799947,122525
2022-12-04 06:03:12.308406779,131015
2022-12-04 06:03:12.410239621,132678
2022-12-04 06:03:12.512025354,131826
2022-12-04 06:03:12.614491186,128456
2022-12-04 06:03:12.716306429,130866
2022-12-04 06:03:12.818772343,125603
2022-12-04 06:03:12.920574774,131469
2022-12-04 06:03:13.023016738,124866
2022-12-04 06:03:13.124835204,131352
2022-12-04 06:03:13.227302236,125655
2022-12-04 06:03:13.329164754,132485
2022-12-04 06:03:13.430953245,131515
2022-12-04 06:03:13.532797551,131117
2022-12-04 06:03:13.634593003,130912
2022-12-04 06:03:13.736423256,130744
2022-12-04 06:03:13.838231921,131213
2022-12-04 06:03:13.940023345,126391
2022-12-04 06:03:14.041906948,130611
2022-12-04 06:03:14.143712701,124262
2022-12-04 06:03:14.245559528,131955
2022-12-04 06:03:14.347402813,122689
2022-12-04 06:03:14.450241287,132137
2022-12-04 06:03:14.552677319,131469
2022-12-04 06:03:14.655509876,131418
2022-12-04 06:03:14.757930207,130866
2022-12-04 06:03:14.860799984,131300
2022-12-04 06:03:14.963262220,131469
2022-12-04 06:03:15.066226657,129708
2022-12-04 06:03:15.169050279,131469
2022-12-04 06:03:15.271884483,126206
2022-12-04 06:03:15.374732420,132860
2022-12-04 06:03:15.477550849,123175
2022-12-04 06:03:15.580409306,131051
2022-12-04 06:03:15.683170643,127905
2022-12-04 06:03:15.785984676,132741
2022-12-04 06:03:15.888860015,132016
2022-12-04 06:03:15.991652633,131365
2022-12-04 06:03:16.094154735,131114
2022-12-04 06:03:16.196949676,130094
2022-12-04 06:03:16.299310101,130866
2022-12-04 06:03:16.402147395,126039
2022-12-04 06:03:16.503973814,130565
2022-12-04 06:03:16.605818932,123356
2022-12-04 06:03:16.707610049,131352
2022-12-04 06:03:16.809454128,124197
2022-12-04 06:03:16.911249232,132796
2022-12-04 06:03:17.013080464,132072
2022-12-04 06:03:17.114919936,132678
2022-12-04 06:03:17.221826400,133162
2022-12-04 06:03:17.323629930,132429
2022-12-04 06:03:17.426373754,130266
2022-12-04 06:03:17.529138898,132675
2022-12-04 06:03:17.631606127,126815
2022-12-04 06:03:17.734536211,132860
2022-12-04 06:03:17.836996156,123476
2022-12-04 06:03:17.939791071,131051
2022-12-04 06:03:18.042183695,127951
2022-12-04 06:03:18.144994810,131234
2022-12-04 06:03:18.247474329,130866
2022-12-04 06:03:18.350245415,132021
2022-12-04 06:03:18.452877327,131469
2022-12-04 06:03:18.555633846,132075
2022-12-04 06:03:18.658461043,132730
2022-12-04 06:03:18.761337441,129459
2022-12-04 06:03:18.864143044,132558
2022-12-04 06:03:18.966947458,124772
2022-12-04 06:03:19.069789176,132257
2022-12-04 06:03:19.172553685,122990
2022-12-04 06:03:19.275404737,133042
2022-12-04 06:03:19.377561232,132072
2022-12-04 06:03:19.480386541,131720
2022-12-04 06:03:19.582307846,131167
2022-12-04 06:03:19.684165345,131045
2022-12-04 06:03:19.786534553,131515
2022-12-04 06:03:19.889354271,129354
2022-12-04 06:03:19.991814583,131817
2022-12-04 06:03:20.094618619,125302
2022-12-04 06:03:20.197438892,131352
2022-12-04 06:03:20.299342668,121180
2022-12-04 06:03:20.401221532,132439
2022-12-04 06:03:20.503670681,129761
2022-12-04 06:03:20.605568605,132183
2022-12-04 06:03:20.708265279,131167
2022-12-04 06:03:20.811114722,131171
2022-12-04 06:03:20.913612646,130866
2022-12-04 06:03:21.016383883,129007
2022-12-04 06:03:21.118302311,130866
2022-12-04 06:03:21.220149245,124954
2022-12-04 06:03:21.322690402,131352
2022-12-04 06:03:21.424570573,123312
2022-12-04 06:03:21.526418150,131051
2022-12-04 06:03:21.628289350,124750
2022-12-04 06:03:21.734851219,130866
2022-12-04 06:03:21.836724797,132322
2022-12-04 06:03:21.938552405,130866
2022-12-04 06:03:22.041018835,132505
2022-12-04 06:03:22.142841733,132374
2022-12-04 06:03:22.244676673,129106
2022-12-04 06:03:22.346528981,131817
2022-12-04 06:03:22.449011995,125905
2022-12-04 06:03:22.551791950,131352
2022-12-04 06:03:22.654322473,122386
2022-12-04 06:03:22.756177062,132741
2022-12-04 06:03:22.858020124,130866
2022-12-04 06:03:22.959884890,132623
2022-12-04 06:03:23.061734166,131716
2022-12-04 06:03:23.163557449,132980
2022-12-04 06:03:23.265474393,132072
2022-12-04 06:03:23.367289719,129361
2022-12-04 06:03:23.469137349,131771
2022-12-04 06:03:23.571098003,126391
2022-12-04 06:03:23.672936643,131051
2022-12-04 06:03:23.775378196,121967
2022-12-04 06:03:23.877240297,131653
2022-12-04 06:03:23.979608910,126815
2022-12-04 06:03:24.081461411,130631
2022-12-04 06:03:24.183873187,130866
2022-12-04 06:03:24.285775453,132971
2022-12-04 06:03:24.387623392,132420
2022-12-04 06:03:24.489466916,129656
2022-12-04 06:03:24.591270939,131817
2022-12-04 06:03:24.693087438,128803
2022-12-04 06:03:24.794899391,132860
2022-12-04 06:03:24.896722463,124514
2022-12-04 06:03:24.998528178,132558
2022-12-04 06:03:25.101015125,124499
2022-12-04 06:03:25.202857407,133088
2022-12-04 06:03:25.305668065,132420
2022-12-04 06:03:25.408476794,131464
2022-12-04 06:03:25.510959637,131167
2022-12-04 06:03:25.612820801,131902
2022-12-04 06:03:25.715189127,131771
2022-12-04 06:03:25.817970201,127500
2022-12-04 06:03:25.920453769,130812
2022-12-04 06:03:26.022322199,125302
2022-12-04 06:03:26.124144612,132257
2022-12-04 06:03:26.225982493,123476
2022-12-04 06:03:26.327805076,131653
2022-12-04 06:03:26.429655306,128455
2022-12-04 06:03:26.531466425,130932
2022-12-04 06:03:26.634240895,131167
2022-12-04 06:03:26.737082058,133282
2022-12-04 06:03:26.839898273,132429
2022-12-04 06:03:26.942690192,130567
2022-12-04 06:03:27.045131452,132429
2022-12-04 06:03:27.150475276,130866
2022-12-04 06:03:27.252923127,123659
2022-12-04 06:03:27.355700000,131955
2022-12-04 06:03:27.458125156,123800
2022-12-04 06:03:27.560963153,131836
2022-12-04 06:03:27.663457264,131771
2022-12-04 06:03:27.766273221,132137
2022-12-04 06:03:27.869086875,132072
2022-12-04 06:03:27.971890913,132204
2022-12-04 06:03:28.074741164,131771
2022-12-04 06:03:28.177619965,127244
2022-12-04 06:03:28.280379352,130866
2022-12-04 06:03:28.383176476,125302
2022-12-04 06:03:28.485968092,131051
2022-12-04 06:03:28.588777307,122872
2022-12-04 06:03:28.691513236,131955
2022-12-04 06:03:28.794019684,128021
2022-12-04 06:03:28.896886726,132741
2022-12-04 06:03:28.999272209,131771
2022-12-04 06:03:29.102106111,131418
2022-12-04 06:03:29.204454260,130866
2022-12-04 06:03:29.307311316,129911
2022-12-04 06:03:29.409821283,131469
2022-12-04 06:03:29.512582412,126391
2022-12-04 06:03:29.615361924,130866
2022-12-04 06:03:29.718142953,123659
2022-12-04 06:03:29.820910878,131352
2022-12-04 06:03:29.923636385,122990
2022-12-04 06:03:30.026429051,132494
2022-12-04 06:03:30.129175937,132072
2022-12-04 06:03:30.231972323,130762
2022-12-04 06:03:30.334748661,130812
2022-12-04 06:03:30.437644389,131300
2022-12-04 06:03:30.540023991,130812
2022-12-04 06:03:30.642861003,128757
2022-12-04 06:03:30.744750731,131771
2022-12-04 06:03:30.847522913,124748
2022-12-04 06:03:30.949988751,131653
2022-12-04 06:03:31.051841827,122872
2022-12-04 06:03:31.153775907,131352
2022-12-04 06:03:31.255650186,129360
2022-12-04 06:03:31.361315597,132072
2022-12-04 06:03:31.463198743,133528
2022-12-04 06:03:31.565079267,132374
2022-12-04 06:03:31.667779561,129610
2022-12-04 06:03:31.770518077,132072
2022-12-04 06:03:31.873276500,128155
2022-12-04 06:03:31.976044699,132860
2022-12-04 06:03:32.078467079,123911
2022-12-04 06:03:32.180307801,132558
2022-12-04 06:03:32.282760649,125655
2022-12-04 06:03:32.384567470,131882
2022-12-04 06:03:32.486421374,130866
2022-12-04 06:03:32.588221459,131720
2022-12-04 06:03:32.690032007,131771
2022-12-04 06:03:32.792783388,131472
2022-12-04 06:03:32.894645314,132374
2022-12-04 06:03:32.997400908,127898
2022-12-04 06:03:33.100144465,131167
2022-12-04 06:03:33.202895669,123659
2022-12-04 06:03:33.305657304,132257
2022-12-04 06:03:33.408082601,123594
2022-12-04 06:03:33.510934489,133399
2022-12-04 06:03:33.613423379,132374
2022-12-04 06:03:33.715248621,132796
2022-12-04 06:03:33.817635588,132374
2022-12-04 06:03:33.920372179,134314
2022-12-04 06:03:34.022874008,132374
2022-12-04 06:03:34.125692039,129407
2022-12-04 06:03:34.228158176,131771
2022-12-04 06:03:34.330926618,127162
2022-12-04 06:03:34.433685510,132959
2022-12-04 06:03:34.536440903,123175
2022-12-04 06:03:34.639257741,131051
2022-12-04 06:03:34.742042900,127852
2022-12-04 06:03:34.844847473,130879
2022-12-04 06:03:34.947527984,130866
2022-12-04 06:03:35.050314487,131117
2022-12-04 06:03:35.152929100,130866
2022-12-04 06:03:35.255731074,130094
2022-12-04 06:03:35.358271481,130565
2022-12-04 06:03:35.460107429,127366
2022-12-04 06:03:35.562516392,131771
2022-12-04 06:03:35.665312490,124262
2022-12-04 06:03:35.767750794,132257
2022-12-04 06:03:35.874112222,131836
