Time,Power
2022-12-04 04:33:06.974161415,66269
2022-12-04 04:33:07.076084306,100164
2022-12-04 04:33:07.179007857,119041
2022-12-04 04:33:07.281878944,124088
2022-12-04 04:33:07.384818784,129660
2022-12-04 04:33:07.486839277,125302
2022-12-04 04:33:07.589772337,131469
2022-12-04 04:33:07.692429030,122872
2022-12-04 04:33:07.794346815,131352
2022-12-04 04:33:07.896771799,127951
2022-12-04 04:33:07.999570232,131234
2022-12-04 04:33:08.102007737,131469
2022-12-04 04:33:08.203965649,131365
2022-12-04 04:33:08.305848555,131469
2022-12-04 04:33:08.407737958,129053
2022-12-04 04:33:08.509631506,131415
2022-12-04 04:33:08.611981107,125603
2022-12-04 04:33:08.713891715,131167
2022-12-04 04:33:08.816409028,122872
2022-12-04 04:33:08.918358647,131955
2022-12-04 04:33:09.021243643,126815
2022-12-04 04:33:09.124097696,132741
2022-12-04 04:33:09.226681797,132072
2022-12-04 04:33:09.328598885,131975
2022-12-04 04:33:09.431148311,131469
2022-12-04 04:33:09.533121921,130567
2022-12-04 04:33:09.635615614,132429
2022-12-04 04:33:09.737548434,128324
2022-12-04 04:33:09.839448830,132072
2022-12-04 04:33:09.941377409,124262
2022-12-04 04:33:10.043274672,131653
2022-12-04 04:33:10.145204472,123594
2022-12-04 04:33:10.247090090,130932
2022-12-04 04:33:10.349681916,130866
2022-12-04 04:33:10.451616562,132623
2022-12-04 04:33:10.554218184,132072
2022-12-04 04:33:10.656113280,133711
2022-12-04 04:33:10.758048282,132374
2022-12-04 04:33:10.859928556,127847
2022-12-04 04:33:10.962429256,131469
2022-12-04 04:33:11.064378645,125557
2022-12-04 04:33:11.166454393,131352
2022-12-04 04:33:11.268424071,121666
2022-12-04 04:33:11.370295402,130147
2022-12-04 04:33:11.476088237,130631
2022-12-04 04:33:11.578006004,131167
2022-12-04 04:33:11.679817286,132925
2022-12-04 04:33:11.781720925,132072
2022-12-04 04:33:11.884159180,128706
2022-12-04 04:33:11.986076401,130812
2022-12-04 04:33:12.088604482,127412
2022-12-04 04:33:12.190455311,132558
2022-12-04 04:33:12.292999374,123778
2022-12-04 04:33:12.394839468,131653
2022-12-04 04:33:12.497332206,125655
2022-12-04 04:33:12.600131355,130932
2022-12-04 04:33:12.702769427,130565
2022-12-04 04:33:12.805679052,130513
2022-12-04 04:33:12.908168215,130565
2022-12-04 04:33:13.011073796,132021
2022-12-04 04:33:13.113887003,131771
2022-12-04 04:33:13.216804863,127116
2022-12-04 04:33:13.319612503,131469
2022-12-04 04:33:13.422501549,123867
2022-12-04 04:33:13.525415796,131051
2022-12-04 04:33:13.628181717,121990
2022-12-04 04:33:13.731091912,131234
2022-12-04 04:33:13.833563083,130866
2022-12-04 04:33:13.936492425,131836
2022-12-04 04:33:14.038425000,131469
2022-12-04 04:33:14.140289439,131601
2022-12-04 04:33:14.242749379,131029
2022-12-04 04:33:14.345584815,127366
2022-12-04 04:33:14.448108373,131771
2022-12-04 04:33:14.551000397,125607
2022-12-04 04:33:14.654010823,131352
