Time,Power
2022-12-04 04:16:35.916107824,67337
2022-12-04 04:16:36.018039695,66580
2022-12-04 04:16:36.124367314,122580
2022-12-04 04:16:36.226195373,128100
2022-12-04 04:16:36.327995706,129818
2022-12-04 04:16:36.429946400,131773
2022-12-04 04:16:36.531732669,131038
2022-12-04 04:16:36.634186425,128757
2022-12-04 04:16:36.736032239,131038
2022-12-04 04:16:36.837919317,124262
2022-12-04 04:16:36.939736176,130665
2022-12-04 04:16:37.042144640,123778
2022-12-04 04:16:37.143989897,131149
2022-12-04 04:16:37.246346981,126009
2022-12-04 04:16:37.349103990,130803
2022-12-04 04:16:37.451567578,130983
2022-12-04 04:16:37.554293582,131891
2022-12-04 04:16:37.656769149,131340
2022-12-04 04:16:37.759530833,131819
2022-12-04 04:16:37.862364258,131386
2022-12-04 04:16:37.964815598,127162
2022-12-04 04:16:38.066630235,131570
2022-12-04 04:16:38.169083190,122571
2022-12-04 04:16:38.270894135,131149
2022-12-04 04:16:38.373330669,124499
2022-12-04 04:16:38.475163739,131581
2022-12-04 04:16:38.577025523,131469
2022-12-04 04:16:38.678844842,132183
2022-12-04 04:16:38.781315068,130727
2022-12-04 04:16:38.883159621,132075
2022-12-04 04:16:38.985029425,130782
2022-12-04 04:16:39.086854621,126692
2022-12-04 04:16:39.188668168,130310
2022-12-04 04:16:39.290521738,124866
2022-12-04 04:16:39.392314346,130619
2022-12-04 04:16:39.494220108,121782
2022-12-04 04:16:39.596026205,131407
2022-12-04 04:16:39.698497075,128625
2022-12-04 04:16:39.800351449,132494
2022-12-04 04:16:39.902866973,130983
2022-12-04 04:16:40.004740454,132980
2022-12-04 04:16:40.107183536,131687
2022-12-04 04:16:40.209083917,129407
2022-12-04 04:16:40.311506742,130426
2022-12-04 04:16:40.413361598,125653
2022-12-04 04:16:40.515209741,130967
2022-12-04 04:16:40.616997724,123476
2022-12-04 04:16:40.718802718,132010
2022-12-04 04:16:40.820592907,124499
2022-12-04 04:16:40.922432041,131234
2022-12-04 04:16:41.024246171,130866
2022-12-04 04:16:41.126060200,132192
2022-12-04 04:16:41.228507483,131340
2022-12-04 04:16:41.330360483,130258
2022-12-04 04:16:41.432819394,130380
2022-12-04 04:16:41.539346774,130681
2022-12-04 04:16:41.641174791,124218
2022-12-04 04:16:41.743882367,130619
2022-12-04 04:16:41.846271816,121481
2022-12-04 04:16:41.949014580,131407
2022-12-04 04:16:42.051383691,130619
2022-12-04 04:16:42.153256780,130986
2022-12-04 04:16:42.255064803,130736
2022-12-04 04:16:42.356913450,133328
2022-12-04 04:16:42.458732779,131872
2022-12-04 04:16:42.561368070,131032
2022-12-04 04:16:42.663189574,131989
2022-12-04 04:16:42.765875176,124772
2022-12-04 04:16:42.868607404,130565
2022-12-04 04:16:42.971026148,120877
2022-12-04 04:16:43.072888805,131051
2022-12-04 04:16:43.175314051,128370
2022-12-04 04:16:43.277165407,130986
2022-12-04 04:16:43.379608058,130179
2022-12-04 04:16:43.481464242,131217
2022-12-04 04:16:43.583262387,131570
2022-12-04 04:16:43.686032947,130613
2022-12-04 04:16:43.788793045,131687
2022-12-04 04:16:43.890726564,125050
2022-12-04 04:16:43.992523749,130665
2022-12-04 04:16:44.094457778,121967
2022-12-04 04:16:44.196262833,132356
2022-12-04 04:16:44.298712586,125405
2022-12-04 04:16:44.400520108,130978
2022-12-04 04:16:44.502393701,129824
2022-12-04 04:16:44.604235242,130376
2022-12-04 04:16:44.706707993,130611
2022-12-04 04:16:44.808503565,129656
2022-12-04 04:16:44.910367526,130426
2022-12-04 04:16:45.012229857,126558
2022-12-04 04:16:45.114077439,131268
2022-12-04 04:16:45.215949190,123960
2022-12-04 04:16:45.317818397,131051
2022-12-04 04:16:45.419635675,122689
2022-12-04 04:16:45.521525657,131352
2022-12-04 04:16:45.623374129,130983
2022-12-04 04:16:45.725221089,130330
2022-12-04 04:16:45.827581446,130681
2022-12-04 04:16:45.929484548,130868
2022-12-04 04:16:46.031862753,131340
2022-12-04 04:16:46.133739179,129761
2022-12-04 04:16:46.236112039,131771
2022-12-04 04:16:46.338942304,124168
2022-12-04 04:16:46.441441052,131352
2022-12-04 04:16:46.543304792,121481
2022-12-04 04:16:46.645146922,131051
2022-12-04 04:16:46.747877842,131469
2022-12-04 04:16:46.854424425,130079
2022-12-04 04:16:46.957133055,130567
2022-12-04 04:16:47.059861816,130380
2022-12-04 04:16:47.162578603,129523
2022-12-04 04:16:47.265423148,131687
2022-12-04 04:16:47.367889274,124564
2022-12-04 04:16:47.469769105,130310
2022-12-04 04:16:47.571553779,120321
2022-12-04 04:16:47.674326793,130245
2022-12-04 04:16:47.776662101,128972
2022-12-04 04:16:47.879512705,131836
2022-12-04 04:16:47.981976677,130727
2022-12-04 04:16:48.084786078,130559
2022-12-04 04:16:48.187479074,130125
2022-12-04 04:16:48.289362809,128456
2022-12-04 04:16:48.391207871,130736
2022-12-04 04:16:48.493970173,124698
2022-12-04 04:16:48.596733972,130611
2022-12-04 04:16:48.699460620,122571
2022-12-04 04:16:48.802274656,131396
2022-12-04 04:16:48.905040523,126259
2022-12-04 04:16:49.007806834,130631
2022-12-04 04:16:49.109689853,130310
2022-12-04 04:16:49.211493520,131217
2022-12-04 04:16:49.313348508,131084
2022-12-04 04:16:49.416100526,128502
2022-12-04 04:16:49.518579150,130665
2022-12-04 04:16:49.621346420,125486
2022-12-04 04:16:49.724118818,130008
2022-12-04 04:16:49.826918485,123356
2022-12-04 04:16:49.929723569,130750
2022-12-04 04:16:50.032512092,122990
2022-12-04 04:16:50.135299661,131051
2022-12-04 04:16:50.237188476,131084
2022-12-04 04:16:50.339890847,131635
2022-12-04 04:16:50.442571605,131285
2022-12-04 04:16:50.545420459,129911
2022-12-04 04:16:50.647803939,130611
2022-12-04 04:16:50.750639786,126462
2022-12-04 04:16:50.852521143,130866
2022-12-04 04:16:50.954397416,123356
2022-12-04 04:16:51.056245874,130750
2022-12-04 04:16:51.158094580,122085
2022-12-04 04:16:51.259924767,131752
2022-12-04 04:16:51.361786545,131570
2022-12-04 04:16:51.467549582,130179
2022-12-04 04:16:51.570058698,132909
2022-12-04 04:16:51.671912442,131817
2022-12-04 04:16:51.774392892,126391
2022-12-04 04:16:51.876226317,130565
2022-12-04 04:16:51.978697747,123911
2022-12-04 04:16:52.080629774,131051
2022-12-04 04:16:52.182428764,120877
2022-12-04 04:16:52.284247325,130847
2022-12-04 04:16:52.386704076,130665
2022-12-04 04:16:52.488566463,132796
2022-12-04 04:16:52.590475598,131340
2022-12-04 04:16:52.692295553,130613
2022-12-04 04:16:52.794147983,130967
2022-12-04 04:16:52.895935690,129577
2022-12-04 04:16:52.997766136,132127
2022-12-04 04:16:53.099581321,125653
2022-12-04 04:16:53.201446220,131826
2022-12-04 04:16:53.304136493,122571
2022-12-04 04:16:53.407021648,132257
2022-12-04 04:16:53.508984455,128972
2022-12-04 04:16:53.611757036,133097
2022-12-04 04:16:53.714189511,131285
2022-12-04 04:16:53.816967608,131472
2022-12-04 04:16:53.919471681,130380
2022-12-04 04:16:54.022266435,129060
2022-12-04 04:16:54.124916973,130736
2022-12-04 04:16:54.227656278,125302
2022-12-04 04:16:54.330423401,130611
2022-12-04 04:16:54.433243484,123175
2022-12-04 04:16:54.536025143,130794
2022-12-04 04:16:54.638787603,124499
2022-12-04 04:16:54.741637161,132010
2022-12-04 04:16:54.844397137,131524
2022-12-04 04:16:54.947236625,130677
2022-12-04 04:16:55.049689542,129824
2022-12-04 04:16:55.152445044,130395
2022-12-04 04:16:55.254935923,130426
2022-12-04 04:16:55.356769020,127597
2022-12-04 04:16:55.459201925,131213
2022-12-04 04:16:55.561032532,125167
2022-12-04 04:16:55.662840587,130866
2022-12-04 04:16:55.764649719,122085
2022-12-04 04:16:55.866486901,132010
