Files already downloaded and verified
Files already downloaded and verified
power limit arg: 150
learning rate arg: 0.00022472205054244234
batch size arg: 1024
ProfileDataLoader constructor: called constructor of DataLoader!
[Profile DataLoader] The profile window takes 50 iterations (10 for warmup + 40 for profile) and exceeds the number of iterations (49) in one epoch. Scaling the profile window to fit in one epoch...
[Profile DataLoader] Scaling done! New profile window takes 47 iterations (9 for warmup + 38 for profile).
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 150W.
Warm-up started with power limit 150W
Training Epoch: 0 [1024/50176]	Loss: 4.6235
Training Epoch: 0 [2048/50176]	Loss: 4.6372
Training Epoch: 0 [3072/50176]	Loss: 4.6091
Training Epoch: 0 [4096/50176]	Loss: 4.6038
Training Epoch: 0 [5120/50176]	Loss: 4.5936
Training Epoch: 0 [6144/50176]	Loss: 4.5899
Training Epoch: 0 [7168/50176]	Loss: 4.5913
Training Epoch: 0 [8192/50176]	Loss: 4.5889
Training Epoch: 0 [9216/50176]	Loss: 4.5812
Training Epoch: 0 [10240/50176]	Loss: 4.5700
Training Epoch: 0 [11264/50176]	Loss: 4.5561
Training Epoch: 0 [12288/50176]	Loss: 4.5559
Training Epoch: 0 [13312/50176]	Loss: 4.5546
Training Epoch: 0 [14336/50176]	Loss: 4.5700
Training Epoch: 0 [15360/50176]	Loss: 4.5507
Training Epoch: 0 [16384/50176]	Loss: 4.5324
Training Epoch: 0 [17408/50176]	Loss: 4.5375
Training Epoch: 0 [18432/50176]	Loss: 4.5322
Training Epoch: 0 [19456/50176]	Loss: 4.5048
Training Epoch: 0 [20480/50176]	Loss: 4.5257
Training Epoch: 0 [21504/50176]	Loss: 4.5257
Training Epoch: 0 [22528/50176]	Loss: 4.5110
Training Epoch: 0 [23552/50176]	Loss: 4.4997
Training Epoch: 0 [24576/50176]	Loss: 4.5114
Training Epoch: 0 [25600/50176]	Loss: 4.4864
Training Epoch: 0 [26624/50176]	Loss: 4.4821
Training Epoch: 0 [27648/50176]	Loss: 4.5008
Training Epoch: 0 [28672/50176]	Loss: 4.4726
Training Epoch: 0 [29696/50176]	Loss: 4.4990
Training Epoch: 0 [30720/50176]	Loss: 4.5021
Training Epoch: 0 [31744/50176]	Loss: 4.5051
Training Epoch: 0 [32768/50176]	Loss: 4.4901
Training Epoch: 0 [33792/50176]	Loss: 4.4952
Training Epoch: 0 [34816/50176]	Loss: 4.4596
Training Epoch: 0 [35840/50176]	Loss: 4.4779
Training Epoch: 0 [36864/50176]	Loss: 4.4598
Training Epoch: 0 [37888/50176]	Loss: 4.4446
Training Epoch: 0 [38912/50176]	Loss: 4.4420
Training Epoch: 0 [39936/50176]	Loss: 4.4577
Training Epoch: 0 [40960/50176]	Loss: 4.4227
Training Epoch: 0 [41984/50176]	Loss: 4.4539
Training Epoch: 0 [43008/50176]	Loss: 4.4636
Training Epoch: 0 [44032/50176]	Loss: 4.3989
Training Epoch: 0 [45056/50176]	Loss: 4.4460
Training Epoch: 0 [46080/50176]	Loss: 4.4012
Training Epoch: 0 [47104/50176]	Loss: 4.4126
Training Epoch: 0 [48128/50176]	Loss: 4.4221
Profile done with power limit 150W
epoch 1 train time consumed: 44.86s
Validation Epoch: 0, Average loss: 0.0046, Accuracy: 0.0164
Stopped Zeus monitor 0.
