Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 2.2360679774997898e-05
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 4.6304
Training Epoch: 0 [1536/50176]	Loss: 4.6415
Training Epoch: 0 [2048/50176]	Loss: 4.6382
Training Epoch: 0 [2560/50176]	Loss: 4.6258
Training Epoch: 0 [3072/50176]	Loss: 4.6255
Training Epoch: 0 [3584/50176]	Loss: 4.6194
Training Epoch: 0 [4096/50176]	Loss: 4.6173
Training Epoch: 0 [4608/50176]	Loss: 4.6336
Training Epoch: 0 [5120/50176]	Loss: 4.6191
Training Epoch: 0 [5632/50176]	Loss: 4.6102
Training Epoch: 0 [6144/50176]	Loss: 4.6294
Training Epoch: 0 [6656/50176]	Loss: 4.6328
Training Epoch: 0 [7168/50176]	Loss: 4.6280
Training Epoch: 0 [7680/50176]	Loss: 4.6232
Training Epoch: 0 [8192/50176]	Loss: 4.6377
Training Epoch: 0 [8704/50176]	Loss: 4.6249
Training Epoch: 0 [9216/50176]	Loss: 4.6211
Training Epoch: 0 [9728/50176]	Loss: 4.6142
Training Epoch: 0 [10240/50176]	Loss: 4.6181
Training Epoch: 0 [10752/50176]	Loss: 4.6105
Training Epoch: 0 [11264/50176]	Loss: 4.6096
Training Epoch: 0 [11776/50176]	Loss: 4.6017
Training Epoch: 0 [12288/50176]	Loss: 4.6242
Training Epoch: 0 [12800/50176]	Loss: 4.6054
Training Epoch: 0 [13312/50176]	Loss: 4.6070
Training Epoch: 0 [13824/50176]	Loss: 4.6111
Training Epoch: 0 [14336/50176]	Loss: 4.6203
Training Epoch: 0 [14848/50176]	Loss: 4.6120
Training Epoch: 0 [15360/50176]	Loss: 4.5925
Training Epoch: 0 [15872/50176]	Loss: 4.6113
Training Epoch: 0 [16384/50176]	Loss: 4.6034
Training Epoch: 0 [16896/50176]	Loss: 4.5964
Training Epoch: 0 [17408/50176]	Loss: 4.6094
Training Epoch: 0 [17920/50176]	Loss: 4.6002
Training Epoch: 0 [18432/50176]	Loss: 4.5981
Training Epoch: 0 [18944/50176]	Loss: 4.5976
Training Epoch: 0 [19456/50176]	Loss: 4.6012
Training Epoch: 0 [19968/50176]	Loss: 4.5966
Training Epoch: 0 [20480/50176]	Loss: 4.5969
Training Epoch: 0 [20992/50176]	Loss: 4.5921
Training Epoch: 0 [21504/50176]	Loss: 4.6148
Training Epoch: 0 [22016/50176]	Loss: 4.5963
Training Epoch: 0 [22528/50176]	Loss: 4.6123
Training Epoch: 0 [23040/50176]	Loss: 4.5990
Training Epoch: 0 [23552/50176]	Loss: 4.5912
Training Epoch: 0 [24064/50176]	Loss: 4.6056
Training Epoch: 0 [24576/50176]	Loss: 4.6019
Training Epoch: 0 [25088/50176]	Loss: 4.5904
Training Epoch: 0 [25600/50176]	Loss: 4.5924
Profile done with power limit 125W
epoch 1 train time consumed: 26.63s
Validation Epoch: 0, Average loss: 0.0090, Accuracy: 0.0109
Stopped Zeus monitor 0.
