Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.00015890248582070703
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 4.6246
Training Epoch: 0 [1536/50176]	Loss: 4.6326
Training Epoch: 0 [2048/50176]	Loss: 4.6283
Training Epoch: 0 [2560/50176]	Loss: 4.6151
Training Epoch: 0 [3072/50176]	Loss: 4.6038
Training Epoch: 0 [3584/50176]	Loss: 4.5877
Training Epoch: 0 [4096/50176]	Loss: 4.6084
Training Epoch: 0 [4608/50176]	Loss: 4.5917
Training Epoch: 0 [5120/50176]	Loss: 4.5833
Training Epoch: 0 [5632/50176]	Loss: 4.5756
Training Epoch: 0 [6144/50176]	Loss: 4.5774
Training Epoch: 0 [6656/50176]	Loss: 4.5981
Training Epoch: 0 [7168/50176]	Loss: 4.5840
Training Epoch: 0 [7680/50176]	Loss: 4.5655
Training Epoch: 0 [8192/50176]	Loss: 4.5880
Training Epoch: 0 [8704/50176]	Loss: 4.5718
Training Epoch: 0 [9216/50176]	Loss: 4.5718
Training Epoch: 0 [9728/50176]	Loss: 4.5604
Training Epoch: 0 [10240/50176]	Loss: 4.5592
Training Epoch: 0 [10752/50176]	Loss: 4.5582
Training Epoch: 0 [11264/50176]	Loss: 4.5529
Training Epoch: 0 [11776/50176]	Loss: 4.5620
Training Epoch: 0 [12288/50176]	Loss: 4.5476
Training Epoch: 0 [12800/50176]	Loss: 4.5457
Training Epoch: 0 [13312/50176]	Loss: 4.5485
Training Epoch: 0 [13824/50176]	Loss: 4.5547
Training Epoch: 0 [14336/50176]	Loss: 4.5524
Training Epoch: 0 [14848/50176]	Loss: 4.5489
Training Epoch: 0 [15360/50176]	Loss: 4.5236
Training Epoch: 0 [15872/50176]	Loss: 4.5230
Training Epoch: 0 [16384/50176]	Loss: 4.5282
Training Epoch: 0 [16896/50176]	Loss: 4.5144
Training Epoch: 0 [17408/50176]	Loss: 4.5552
Training Epoch: 0 [17920/50176]	Loss: 4.5214
Training Epoch: 0 [18432/50176]	Loss: 4.5187
Training Epoch: 0 [18944/50176]	Loss: 4.4971
Training Epoch: 0 [19456/50176]	Loss: 4.5065
Training Epoch: 0 [19968/50176]	Loss: 4.5243
Training Epoch: 0 [20480/50176]	Loss: 4.5199
Training Epoch: 0 [20992/50176]	Loss: 4.5090
Training Epoch: 0 [21504/50176]	Loss: 4.5275
Training Epoch: 0 [22016/50176]	Loss: 4.4946
Training Epoch: 0 [22528/50176]	Loss: 4.5185
Training Epoch: 0 [23040/50176]	Loss: 4.4852
Training Epoch: 0 [23552/50176]	Loss: 4.5043
Training Epoch: 0 [24064/50176]	Loss: 4.5160
Training Epoch: 0 [24576/50176]	Loss: 4.5116
Training Epoch: 0 [25088/50176]	Loss: 4.4907
Training Epoch: 0 [25600/50176]	Loss: 4.4709
Profile done with power limit 125W
epoch 1 train time consumed: 26.69s
Validation Epoch: 0, Average loss: 0.0091, Accuracy: 0.0136
Stopped Zeus monitor 0.
