Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.00015890248582070703
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 4.6246
Training Epoch: 0 [1536/50176]	Loss: 4.6326
Training Epoch: 0 [2048/50176]	Loss: 4.6282
Training Epoch: 0 [2560/50176]	Loss: 4.6155
Training Epoch: 0 [3072/50176]	Loss: 4.6032
Training Epoch: 0 [3584/50176]	Loss: 4.5883
Training Epoch: 0 [4096/50176]	Loss: 4.6094
Training Epoch: 0 [4608/50176]	Loss: 4.5942
Training Epoch: 0 [5120/50176]	Loss: 4.5842
Training Epoch: 0 [5632/50176]	Loss: 4.5764
Training Epoch: 0 [6144/50176]	Loss: 4.5774
Training Epoch: 0 [6656/50176]	Loss: 4.5972
Training Epoch: 0 [7168/50176]	Loss: 4.5879
Training Epoch: 0 [7680/50176]	Loss: 4.5677
Training Epoch: 0 [8192/50176]	Loss: 4.5879
Training Epoch: 0 [8704/50176]	Loss: 4.5782
Training Epoch: 0 [9216/50176]	Loss: 4.5718
Training Epoch: 0 [9728/50176]	Loss: 4.5550
Training Epoch: 0 [10240/50176]	Loss: 4.5589
Training Epoch: 0 [10752/50176]	Loss: 4.5600
Training Epoch: 0 [11264/50176]	Loss: 4.5562
Training Epoch: 0 [11776/50176]	Loss: 4.5596
Training Epoch: 0 [12288/50176]	Loss: 4.5452
Training Epoch: 0 [12800/50176]	Loss: 4.5472
Training Epoch: 0 [13312/50176]	Loss: 4.5537
Training Epoch: 0 [13824/50176]	Loss: 4.5548
Training Epoch: 0 [14336/50176]	Loss: 4.5495
Training Epoch: 0 [14848/50176]	Loss: 4.5499
Training Epoch: 0 [15360/50176]	Loss: 4.5221
Training Epoch: 0 [15872/50176]	Loss: 4.5276
Training Epoch: 0 [16384/50176]	Loss: 4.5268
Training Epoch: 0 [16896/50176]	Loss: 4.5115
Training Epoch: 0 [17408/50176]	Loss: 4.5571
Training Epoch: 0 [17920/50176]	Loss: 4.5205
Training Epoch: 0 [18432/50176]	Loss: 4.5300
Training Epoch: 0 [18944/50176]	Loss: 4.4922
Training Epoch: 0 [19456/50176]	Loss: 4.5046
Training Epoch: 0 [19968/50176]	Loss: 4.5225
Training Epoch: 0 [20480/50176]	Loss: 4.5141
Training Epoch: 0 [20992/50176]	Loss: 4.5079
Training Epoch: 0 [21504/50176]	Loss: 4.5368
Training Epoch: 0 [22016/50176]	Loss: 4.4938
Training Epoch: 0 [22528/50176]	Loss: 4.5204
Training Epoch: 0 [23040/50176]	Loss: 4.4851
Training Epoch: 0 [23552/50176]	Loss: 4.5043
Training Epoch: 0 [24064/50176]	Loss: 4.5153
Training Epoch: 0 [24576/50176]	Loss: 4.5113
Training Epoch: 0 [25088/50176]	Loss: 4.4948
Training Epoch: 0 [25600/50176]	Loss: 4.4823
Profile done with power limit 100W
epoch 1 train time consumed: 54.18s
Validation Epoch: 0, Average loss: 0.0091, Accuracy: 0.0141
Stopped Zeus monitor 0.
