Files already downloaded and verified
Files already downloaded and verified
power limit arg: 175
learning rate arg: 0.00011236102527122117
batch size arg: 256
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 175W.
Warm-up started with power limit 175W
Training Epoch: 0 [256/50176]	Loss: 4.6571
Training Epoch: 0 [512/50176]	Loss: 4.6078
Training Epoch: 0 [768/50176]	Loss: 4.6151
Training Epoch: 0 [1024/50176]	Loss: 4.6201
Training Epoch: 0 [1280/50176]	Loss: 4.6292
Training Epoch: 0 [1536/50176]	Loss: 4.6265
Training Epoch: 0 [1792/50176]	Loss: 4.6096
Training Epoch: 0 [2048/50176]	Loss: 4.6370
Training Epoch: 0 [2304/50176]	Loss: 4.6191
Training Epoch: 0 [2560/50176]	Loss: 4.6109
Training Epoch: 0 [2816/50176]	Loss: 4.6078
Training Epoch: 0 [3072/50176]	Loss: 4.6026
Training Epoch: 0 [3328/50176]	Loss: 4.5981
Training Epoch: 0 [3584/50176]	Loss: 4.5841
Training Epoch: 0 [3840/50176]	Loss: 4.6092
Training Epoch: 0 [4096/50176]	Loss: 4.5906
Training Epoch: 0 [4352/50176]	Loss: 4.5926
Training Epoch: 0 [4608/50176]	Loss: 4.5836
Training Epoch: 0 [4864/50176]	Loss: 4.5734
Training Epoch: 0 [5120/50176]	Loss: 4.5767
Training Epoch: 0 [5376/50176]	Loss: 4.5781
Training Epoch: 0 [5632/50176]	Loss: 4.5911
Training Epoch: 0 [5888/50176]	Loss: 4.5842
Training Epoch: 0 [6144/50176]	Loss: 4.5612
Training Epoch: 0 [6400/50176]	Loss: 4.5843
Training Epoch: 0 [6656/50176]	Loss: 4.5869
Training Epoch: 0 [6912/50176]	Loss: 4.5745
Training Epoch: 0 [7168/50176]	Loss: 4.5808
Training Epoch: 0 [7424/50176]	Loss: 4.5680
Training Epoch: 0 [7680/50176]	Loss: 4.5489
Training Epoch: 0 [7936/50176]	Loss: 4.5736
Training Epoch: 0 [8192/50176]	Loss: 4.5872
Training Epoch: 0 [8448/50176]	Loss: 4.5701
Training Epoch: 0 [8704/50176]	Loss: 4.5649
Training Epoch: 0 [8960/50176]	Loss: 4.5493
Training Epoch: 0 [9216/50176]	Loss: 4.5841
Training Epoch: 0 [9472/50176]	Loss: 4.5525
Training Epoch: 0 [9728/50176]	Loss: 4.5462
Training Epoch: 0 [9984/50176]	Loss: 4.5580
Training Epoch: 0 [10240/50176]	Loss: 4.5625
Training Epoch: 0 [10496/50176]	Loss: 4.5686
Training Epoch: 0 [10752/50176]	Loss: 4.5457
Training Epoch: 0 [11008/50176]	Loss: 4.5361
Training Epoch: 0 [11264/50176]	Loss: 4.5466
Training Epoch: 0 [11520/50176]	Loss: 4.5530
Training Epoch: 0 [11776/50176]	Loss: 4.5469
Training Epoch: 0 [12032/50176]	Loss: 4.5626
Training Epoch: 0 [12288/50176]	Loss: 4.5322
Training Epoch: 0 [12544/50176]	Loss: 4.5380
Training Epoch: 0 [12800/50176]	Loss: 4.5082
Profile done with power limit 175W
epoch 1 train time consumed: 13.05s
Validation Epoch: 0, Average loss: 0.0180, Accuracy: 0.0120
Stopped Zeus monitor 0.
