Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.00022472205054244234
batch size arg: 1024
ProfileDataLoader constructor: called constructor of DataLoader!
[Profile DataLoader] The profile window takes 50 iterations (10 for warmup + 40 for profile) and exceeds the number of iterations (49) in one epoch. Scaling the profile window to fit in one epoch...
[Profile DataLoader] Scaling done! New profile window takes 47 iterations (9 for warmup + 38 for profile).
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [1024/50176]	Loss: 4.6235
Training Epoch: 0 [2048/50176]	Loss: 4.6372
Training Epoch: 0 [3072/50176]	Loss: 4.6091
Training Epoch: 0 [4096/50176]	Loss: 4.6039
Training Epoch: 0 [5120/50176]	Loss: 4.5935
Training Epoch: 0 [6144/50176]	Loss: 4.5888
Training Epoch: 0 [7168/50176]	Loss: 4.5927
Training Epoch: 0 [8192/50176]	Loss: 4.5879
Training Epoch: 0 [9216/50176]	Loss: 4.5808
Training Epoch: 0 [10240/50176]	Loss: 4.5709
Training Epoch: 0 [11264/50176]	Loss: 4.5537
Training Epoch: 0 [12288/50176]	Loss: 4.5564
Training Epoch: 0 [13312/50176]	Loss: 4.5558
Training Epoch: 0 [14336/50176]	Loss: 4.5690
Training Epoch: 0 [15360/50176]	Loss: 4.5482
Training Epoch: 0 [16384/50176]	Loss: 4.5361
Training Epoch: 0 [17408/50176]	Loss: 4.5384
Training Epoch: 0 [18432/50176]	Loss: 4.5323
Training Epoch: 0 [19456/50176]	Loss: 4.5064
Training Epoch: 0 [20480/50176]	Loss: 4.5277
Training Epoch: 0 [21504/50176]	Loss: 4.5270
Training Epoch: 0 [22528/50176]	Loss: 4.5141
Training Epoch: 0 [23552/50176]	Loss: 4.4958
Training Epoch: 0 [24576/50176]	Loss: 4.5151
Training Epoch: 0 [25600/50176]	Loss: 4.4943
Training Epoch: 0 [26624/50176]	Loss: 4.4852
Training Epoch: 0 [27648/50176]	Loss: 4.5023
Training Epoch: 0 [28672/50176]	Loss: 4.4732
Training Epoch: 0 [29696/50176]	Loss: 4.5031
Training Epoch: 0 [30720/50176]	Loss: 4.5037
Training Epoch: 0 [31744/50176]	Loss: 4.5094
Training Epoch: 0 [32768/50176]	Loss: 4.4927
Training Epoch: 0 [33792/50176]	Loss: 4.4941
Training Epoch: 0 [34816/50176]	Loss: 4.4634
Training Epoch: 0 [35840/50176]	Loss: 4.4802
Training Epoch: 0 [36864/50176]	Loss: 4.4575
Training Epoch: 0 [37888/50176]	Loss: 4.4455
Training Epoch: 0 [38912/50176]	Loss: 4.4400
Training Epoch: 0 [39936/50176]	Loss: 4.4588
Training Epoch: 0 [40960/50176]	Loss: 4.4245
Training Epoch: 0 [41984/50176]	Loss: 4.4569
Training Epoch: 0 [43008/50176]	Loss: 4.4644
Training Epoch: 0 [44032/50176]	Loss: 4.4029
Training Epoch: 0 [45056/50176]	Loss: 4.4448
Training Epoch: 0 [46080/50176]	Loss: 4.4070
Training Epoch: 0 [47104/50176]	Loss: 4.4187
Training Epoch: 0 [48128/50176]	Loss: 4.4297
Profile done with power limit 100W
epoch 1 train time consumed: 92.14s
Validation Epoch: 0, Average loss: 0.0046, Accuracy: 0.0197
Stopped Zeus monitor 0.
