Files already downloaded and verified
Files already downloaded and verified
power limit arg: 150
learning rate arg: 5.6180512635610584e-05
batch size arg: 64
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 150W.
Warm-up started with power limit 150W
Training Epoch: 0 [64/50048]	Loss: 4.6943
Training Epoch: 0 [128/50048]	Loss: 4.6164
Training Epoch: 0 [192/50048]	Loss: 4.6779
Training Epoch: 0 [256/50048]	Loss: 4.6292
Training Epoch: 0 [320/50048]	Loss: 4.6168
Training Epoch: 0 [384/50048]	Loss: 4.5952
Training Epoch: 0 [448/50048]	Loss: 4.6214
Training Epoch: 0 [512/50048]	Loss: 4.6068
Training Epoch: 0 [576/50048]	Loss: 4.6004
Training Epoch: 0 [640/50048]	Loss: 4.6686
Training Epoch: 0 [704/50048]	Loss: 4.5971
Training Epoch: 0 [768/50048]	Loss: 4.6001
Training Epoch: 0 [832/50048]	Loss: 4.6349
Training Epoch: 0 [896/50048]	Loss: 4.6085
Training Epoch: 0 [960/50048]	Loss: 4.5646
Training Epoch: 0 [1024/50048]	Loss: 4.6302
Training Epoch: 0 [1088/50048]	Loss: 4.5919
Training Epoch: 0 [1152/50048]	Loss: 4.6074
Training Epoch: 0 [1216/50048]	Loss: 4.6196
Training Epoch: 0 [1280/50048]	Loss: 4.6548
Training Epoch: 0 [1344/50048]	Loss: 4.6526
Training Epoch: 0 [1408/50048]	Loss: 4.6579
Training Epoch: 0 [1472/50048]	Loss: 4.6429
Training Epoch: 0 [1536/50048]	Loss: 4.6267
Training Epoch: 0 [1600/50048]	Loss: 4.5949
Training Epoch: 0 [1664/50048]	Loss: 4.6364
Training Epoch: 0 [1728/50048]	Loss: 4.5977
Training Epoch: 0 [1792/50048]	Loss: 4.6259
Training Epoch: 0 [1856/50048]	Loss: 4.6843
Training Epoch: 0 [1920/50048]	Loss: 4.6171
Training Epoch: 0 [1984/50048]	Loss: 4.5983
Training Epoch: 0 [2048/50048]	Loss: 4.6185
Training Epoch: 0 [2112/50048]	Loss: 4.6651
Training Epoch: 0 [2176/50048]	Loss: 4.6147
Training Epoch: 0 [2240/50048]	Loss: 4.6107
Training Epoch: 0 [2304/50048]	Loss: 4.5933
Training Epoch: 0 [2368/50048]	Loss: 4.6263
Training Epoch: 0 [2432/50048]	Loss: 4.6126
Training Epoch: 0 [2496/50048]	Loss: 4.5692
Training Epoch: 0 [2560/50048]	Loss: 4.5824
Training Epoch: 0 [2624/50048]	Loss: 4.6016
Training Epoch: 0 [2688/50048]	Loss: 4.5840
Training Epoch: 0 [2752/50048]	Loss: 4.5865
Training Epoch: 0 [2816/50048]	Loss: 4.5796
Training Epoch: 0 [2880/50048]	Loss: 4.5941
Training Epoch: 0 [2944/50048]	Loss: 4.6230
Training Epoch: 0 [3008/50048]	Loss: 4.5671
Training Epoch: 0 [3072/50048]	Loss: 4.6028
Training Epoch: 0 [3136/50048]	Loss: 4.6595
Training Epoch: 0 [3200/50048]	Loss: 4.5390
Profile done with power limit 150W
epoch 1 train time consumed: 7.32s
Validation Epoch: 0, Average loss: 0.0720, Accuracy: 0.0119
Stopped Zeus monitor 0.
