Files already downloaded and verified
Files already downloaded and verified
power limit arg: 150
learning rate arg: 0.00015890248582070703
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 150W.
Warm-up started with power limit 150W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 4.6246
Training Epoch: 0 [1536/50176]	Loss: 4.6326
Training Epoch: 0 [2048/50176]	Loss: 4.6282
Training Epoch: 0 [2560/50176]	Loss: 4.6151
Training Epoch: 0 [3072/50176]	Loss: 4.6038
Training Epoch: 0 [3584/50176]	Loss: 4.5885
Training Epoch: 0 [4096/50176]	Loss: 4.6092
Training Epoch: 0 [4608/50176]	Loss: 4.5915
Training Epoch: 0 [5120/50176]	Loss: 4.5841
Training Epoch: 0 [5632/50176]	Loss: 4.5744
Training Epoch: 0 [6144/50176]	Loss: 4.5777
Training Epoch: 0 [6656/50176]	Loss: 4.5958
Training Epoch: 0 [7168/50176]	Loss: 4.5845
Training Epoch: 0 [7680/50176]	Loss: 4.5650
Training Epoch: 0 [8192/50176]	Loss: 4.5877
Training Epoch: 0 [8704/50176]	Loss: 4.5767
Training Epoch: 0 [9216/50176]	Loss: 4.5732
Training Epoch: 0 [9728/50176]	Loss: 4.5577
Training Epoch: 0 [10240/50176]	Loss: 4.5578
Training Epoch: 0 [10752/50176]	Loss: 4.5596
Training Epoch: 0 [11264/50176]	Loss: 4.5569
Training Epoch: 0 [11776/50176]	Loss: 4.5576
Training Epoch: 0 [12288/50176]	Loss: 4.5481
Training Epoch: 0 [12800/50176]	Loss: 4.5499
Training Epoch: 0 [13312/50176]	Loss: 4.5472
Training Epoch: 0 [13824/50176]	Loss: 4.5544
Training Epoch: 0 [14336/50176]	Loss: 4.5594
Training Epoch: 0 [14848/50176]	Loss: 4.5517
Training Epoch: 0 [15360/50176]	Loss: 4.5200
Training Epoch: 0 [15872/50176]	Loss: 4.5244
Training Epoch: 0 [16384/50176]	Loss: 4.5297
Training Epoch: 0 [16896/50176]	Loss: 4.5126
Training Epoch: 0 [17408/50176]	Loss: 4.5593
Training Epoch: 0 [17920/50176]	Loss: 4.5170
Training Epoch: 0 [18432/50176]	Loss: 4.5181
Training Epoch: 0 [18944/50176]	Loss: 4.4956
Training Epoch: 0 [19456/50176]	Loss: 4.4997
Training Epoch: 0 [19968/50176]	Loss: 4.5262
Training Epoch: 0 [20480/50176]	Loss: 4.5170
Training Epoch: 0 [20992/50176]	Loss: 4.5070
Training Epoch: 0 [21504/50176]	Loss: 4.5331
Training Epoch: 0 [22016/50176]	Loss: 4.4946
Training Epoch: 0 [22528/50176]	Loss: 4.5160
Training Epoch: 0 [23040/50176]	Loss: 4.4818
Training Epoch: 0 [23552/50176]	Loss: 4.5019
Training Epoch: 0 [24064/50176]	Loss: 4.5149
Training Epoch: 0 [24576/50176]	Loss: 4.5148
Training Epoch: 0 [25088/50176]	Loss: 4.4920
Training Epoch: 0 [25600/50176]	Loss: 4.4747
Profile done with power limit 150W
epoch 1 train time consumed: 24.36s
Validation Epoch: 0, Average loss: 0.0091, Accuracy: 0.0129
Stopped Zeus monitor 0.
