Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.00011236102527122117
batch size arg: 256
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [256/50176]	Loss: 4.6571
Training Epoch: 0 [512/50176]	Loss: 4.6078
Training Epoch: 0 [768/50176]	Loss: 4.6151
Training Epoch: 0 [1024/50176]	Loss: 4.6202
Training Epoch: 0 [1280/50176]	Loss: 4.6294
Training Epoch: 0 [1536/50176]	Loss: 4.6267
Training Epoch: 0 [1792/50176]	Loss: 4.6099
Training Epoch: 0 [2048/50176]	Loss: 4.6364
Training Epoch: 0 [2304/50176]	Loss: 4.6180
Training Epoch: 0 [2560/50176]	Loss: 4.6105
Training Epoch: 0 [2816/50176]	Loss: 4.6084
Training Epoch: 0 [3072/50176]	Loss: 4.6017
Training Epoch: 0 [3328/50176]	Loss: 4.5979
Training Epoch: 0 [3584/50176]	Loss: 4.5834
Training Epoch: 0 [3840/50176]	Loss: 4.6077
Training Epoch: 0 [4096/50176]	Loss: 4.5897
Training Epoch: 0 [4352/50176]	Loss: 4.5895
Training Epoch: 0 [4608/50176]	Loss: 4.5839
Training Epoch: 0 [4864/50176]	Loss: 4.5746
Training Epoch: 0 [5120/50176]	Loss: 4.5764
Training Epoch: 0 [5376/50176]	Loss: 4.5785
Training Epoch: 0 [5632/50176]	Loss: 4.5896
Training Epoch: 0 [5888/50176]	Loss: 4.5863
Training Epoch: 0 [6144/50176]	Loss: 4.5624
Training Epoch: 0 [6400/50176]	Loss: 4.5869
Training Epoch: 0 [6656/50176]	Loss: 4.5876
Training Epoch: 0 [6912/50176]	Loss: 4.5730
Training Epoch: 0 [7168/50176]	Loss: 4.5791
Training Epoch: 0 [7424/50176]	Loss: 4.5710
Training Epoch: 0 [7680/50176]	Loss: 4.5529
Training Epoch: 0 [7936/50176]	Loss: 4.5707
Training Epoch: 0 [8192/50176]	Loss: 4.5907
Training Epoch: 0 [8448/50176]	Loss: 4.5718
Training Epoch: 0 [8704/50176]	Loss: 4.5731
Training Epoch: 0 [8960/50176]	Loss: 4.5484
Training Epoch: 0 [9216/50176]	Loss: 4.5817
Training Epoch: 0 [9472/50176]	Loss: 4.5517
Training Epoch: 0 [9728/50176]	Loss: 4.5533
Training Epoch: 0 [9984/50176]	Loss: 4.5585
Training Epoch: 0 [10240/50176]	Loss: 4.5616
Training Epoch: 0 [10496/50176]	Loss: 4.5652
Training Epoch: 0 [10752/50176]	Loss: 4.5480
Training Epoch: 0 [11008/50176]	Loss: 4.5382
Training Epoch: 0 [11264/50176]	Loss: 4.5479
Training Epoch: 0 [11520/50176]	Loss: 4.5480
Training Epoch: 0 [11776/50176]	Loss: 4.5442
Training Epoch: 0 [12032/50176]	Loss: 4.5574
Training Epoch: 0 [12288/50176]	Loss: 4.5282
Training Epoch: 0 [12544/50176]	Loss: 4.5357
Training Epoch: 0 [12800/50176]	Loss: 4.5073
Profile done with power limit 125W
epoch 1 train time consumed: 14.15s
Validation Epoch: 0, Average loss: 0.0180, Accuracy: 0.0114
Stopped Zeus monitor 0.
