Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.00022472205054244234
batch size arg: 1024
ProfileDataLoader constructor: called constructor of DataLoader!
[Profile DataLoader] The profile window takes 50 iterations (10 for warmup + 40 for profile) and exceeds the number of iterations (49) in one epoch. Scaling the profile window to fit in one epoch...
[Profile DataLoader] Scaling done! New profile window takes 47 iterations (9 for warmup + 38 for profile).
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [1024/50176]	Loss: 4.6235
Training Epoch: 0 [2048/50176]	Loss: 4.6372
Training Epoch: 0 [3072/50176]	Loss: 4.6091
Training Epoch: 0 [4096/50176]	Loss: 4.6040
Training Epoch: 0 [5120/50176]	Loss: 4.5934
Training Epoch: 0 [6144/50176]	Loss: 4.5896
Training Epoch: 0 [7168/50176]	Loss: 4.5923
Training Epoch: 0 [8192/50176]	Loss: 4.5889
Training Epoch: 0 [9216/50176]	Loss: 4.5798
Training Epoch: 0 [10240/50176]	Loss: 4.5713
Training Epoch: 0 [11264/50176]	Loss: 4.5546
Training Epoch: 0 [12288/50176]	Loss: 4.5571
Training Epoch: 0 [13312/50176]	Loss: 4.5536
Training Epoch: 0 [14336/50176]	Loss: 4.5682
Training Epoch: 0 [15360/50176]	Loss: 4.5466
Training Epoch: 0 [16384/50176]	Loss: 4.5359
Training Epoch: 0 [17408/50176]	Loss: 4.5396
Training Epoch: 0 [18432/50176]	Loss: 4.5296
Training Epoch: 0 [19456/50176]	Loss: 4.5063
Training Epoch: 0 [20480/50176]	Loss: 4.5272
Training Epoch: 0 [21504/50176]	Loss: 4.5297
Training Epoch: 0 [22528/50176]	Loss: 4.5113
Training Epoch: 0 [23552/50176]	Loss: 4.4962
Training Epoch: 0 [24576/50176]	Loss: 4.5117
Training Epoch: 0 [25600/50176]	Loss: 4.4878
Training Epoch: 0 [26624/50176]	Loss: 4.4797
Training Epoch: 0 [27648/50176]	Loss: 4.5024
Training Epoch: 0 [28672/50176]	Loss: 4.4721
Training Epoch: 0 [29696/50176]	Loss: 4.5027
Training Epoch: 0 [30720/50176]	Loss: 4.5033
Training Epoch: 0 [31744/50176]	Loss: 4.5053
Training Epoch: 0 [32768/50176]	Loss: 4.4910
Training Epoch: 0 [33792/50176]	Loss: 4.4931
Training Epoch: 0 [34816/50176]	Loss: 4.4569
Training Epoch: 0 [35840/50176]	Loss: 4.4785
Training Epoch: 0 [36864/50176]	Loss: 4.4594
Training Epoch: 0 [37888/50176]	Loss: 4.4443
Training Epoch: 0 [38912/50176]	Loss: 4.4384
Training Epoch: 0 [39936/50176]	Loss: 4.4535
Training Epoch: 0 [40960/50176]	Loss: 4.4280
Training Epoch: 0 [41984/50176]	Loss: 4.4489
Training Epoch: 0 [43008/50176]	Loss: 4.4641
Training Epoch: 0 [44032/50176]	Loss: 4.4052
Training Epoch: 0 [45056/50176]	Loss: 4.4423
Training Epoch: 0 [46080/50176]	Loss: 4.4017
Training Epoch: 0 [47104/50176]	Loss: 4.4141
Training Epoch: 0 [48128/50176]	Loss: 4.4238
Profile done with power limit 125W
epoch 1 train time consumed: 48.97s
Validation Epoch: 0, Average loss: 0.0046, Accuracy: 0.0187
Stopped Zeus monitor 0.
