Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.00011236102527122117
batch size arg: 256
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [256/50176]	Loss: 4.6571
Training Epoch: 0 [512/50176]	Loss: 4.6078
Training Epoch: 0 [768/50176]	Loss: 4.6151
Training Epoch: 0 [1024/50176]	Loss: 4.6199
Training Epoch: 0 [1280/50176]	Loss: 4.6292
Training Epoch: 0 [1536/50176]	Loss: 4.6263
Training Epoch: 0 [1792/50176]	Loss: 4.6097
Training Epoch: 0 [2048/50176]	Loss: 4.6386
Training Epoch: 0 [2304/50176]	Loss: 4.6181
Training Epoch: 0 [2560/50176]	Loss: 4.6105
Training Epoch: 0 [2816/50176]	Loss: 4.6074
Training Epoch: 0 [3072/50176]	Loss: 4.5993
Training Epoch: 0 [3328/50176]	Loss: 4.5983
Training Epoch: 0 [3584/50176]	Loss: 4.5803
Training Epoch: 0 [3840/50176]	Loss: 4.6094
Training Epoch: 0 [4096/50176]	Loss: 4.5869
Training Epoch: 0 [4352/50176]	Loss: 4.5934
Training Epoch: 0 [4608/50176]	Loss: 4.5841
Training Epoch: 0 [4864/50176]	Loss: 4.5760
Training Epoch: 0 [5120/50176]	Loss: 4.5807
Training Epoch: 0 [5376/50176]	Loss: 4.5796
Training Epoch: 0 [5632/50176]	Loss: 4.5840
Training Epoch: 0 [5888/50176]	Loss: 4.5855
Training Epoch: 0 [6144/50176]	Loss: 4.5656
Training Epoch: 0 [6400/50176]	Loss: 4.5828
Training Epoch: 0 [6656/50176]	Loss: 4.5914
Training Epoch: 0 [6912/50176]	Loss: 4.5748
Training Epoch: 0 [7168/50176]	Loss: 4.5787
Training Epoch: 0 [7424/50176]	Loss: 4.5689
Training Epoch: 0 [7680/50176]	Loss: 4.5534
Training Epoch: 0 [7936/50176]	Loss: 4.5757
Training Epoch: 0 [8192/50176]	Loss: 4.5871
Training Epoch: 0 [8448/50176]	Loss: 4.5696
Training Epoch: 0 [8704/50176]	Loss: 4.5693
Training Epoch: 0 [8960/50176]	Loss: 4.5490
Training Epoch: 0 [9216/50176]	Loss: 4.5859
Training Epoch: 0 [9472/50176]	Loss: 4.5451
Training Epoch: 0 [9728/50176]	Loss: 4.5509
Training Epoch: 0 [9984/50176]	Loss: 4.5553
Training Epoch: 0 [10240/50176]	Loss: 4.5622
Training Epoch: 0 [10496/50176]	Loss: 4.5716
Training Epoch: 0 [10752/50176]	Loss: 4.5444
Training Epoch: 0 [11008/50176]	Loss: 4.5358
Training Epoch: 0 [11264/50176]	Loss: 4.5534
Training Epoch: 0 [11520/50176]	Loss: 4.5476
Training Epoch: 0 [11776/50176]	Loss: 4.5386
Training Epoch: 0 [12032/50176]	Loss: 4.5600
Training Epoch: 0 [12288/50176]	Loss: 4.5308
Training Epoch: 0 [12544/50176]	Loss: 4.5391
Training Epoch: 0 [12800/50176]	Loss: 4.5115
Profile done with power limit 100W
epoch 1 train time consumed: 17.17s
Validation Epoch: 0, Average loss: 0.0180, Accuracy: 0.0104
Stopped Zeus monitor 0.
