Time,Power
2022-12-09 00:45:10.151108951,79344
2022-12-09 00:45:10.253500202,77552
2022-12-09 00:45:10.355924094,77016
2022-12-09 00:45:10.458377107,76728
2022-12-09 00:45:10.560754359,76430
2022-12-09 00:45:10.663140125,76430
2022-12-09 00:45:10.765616127,76430
2022-12-09 00:45:10.867995253,76430
2022-12-09 00:45:10.970379239,93074
2022-12-09 00:45:11.072762824,130160
2022-12-09 00:45:11.175158438,150161
2022-12-09 00:45:11.277542664,162089
2022-12-09 00:45:11.379877996,164807
2022-12-09 00:45:11.482272396,160928
2022-12-09 00:45:11.584718216,156780
2022-12-09 00:45:11.687093413,152120
2022-12-09 00:45:11.789461836,148986
2022-12-09 00:45:11.892198774,134588
2022-12-09 00:45:11.997158855,144281
2022-12-09 00:45:12.099576182,153470
2022-12-09 00:45:12.201767877,163210
2022-12-09 00:45:12.304137216,166484
2022-12-09 00:45:12.406000785,160928
2022-12-09 00:45:12.508733365,156304
2022-12-09 00:45:12.611443154,153538
2022-12-09 00:45:12.713883884,149576
2022-12-09 00:45:12.816411829,138716
2022-12-09 00:45:12.918887466,149216
2022-12-09 00:45:13.021388555,156035
2022-12-09 00:45:13.123800025,164094
2022-12-09 00:45:13.225657803,163923
2022-12-09 00:45:13.327480647,159986
2022-12-09 00:45:13.429284615,157100
2022-12-09 00:45:13.531007360,154684
2022-12-09 00:45:13.633722721,151882
2022-12-09 00:45:13.736465956,141564
2022-12-09 00:45:13.842830006,157804
2022-12-09 00:45:13.949317647,164863
2022-12-09 00:45:14.051936975,164749
2022-12-09 00:45:14.154726398,160281
2022-12-09 00:45:14.257371392,161640
2022-12-09 00:45:14.360003146,153775
2022-12-09 00:45:14.462350349,141327
2022-12-09 00:45:14.565137453,143040
2022-12-09 00:45:14.667849079,155772
2022-12-09 00:45:14.770560042,158096
2022-12-09 00:45:14.873298514,165591
2022-12-09 00:45:14.976039014,164596
2022-12-09 00:45:15.078834686,160281
2022-12-09 00:45:15.181633752,157043
2022-12-09 00:45:15.284425648,151235
2022-12-09 00:45:15.386847783,132517
2022-12-09 00:45:15.489343772,142154
2022-12-09 00:45:15.591785030,151759
2022-12-09 00:45:15.694254130,158448
2022-12-09 00:45:15.796709982,165591
2022-12-09 00:45:15.898482013,163712
2022-12-09 00:45:16.000260756,159691
2022-12-09 00:45:16.102046971,157278
2022-12-09 00:45:16.203839092,154389
2022-12-09 00:45:16.306238536,141622
2022-12-09 00:45:16.408700714,144139
2022-12-09 00:45:16.511154152,156330
2022-12-09 00:45:16.613622135,164586
2022-12-09 00:45:16.715599585,165210
2022-12-09 00:45:16.817395538,160245
2022-12-09 00:45:16.919191027,156745
2022-12-09 00:45:17.021413073,152916
2022-12-09 00:45:17.123179190,150112
2022-12-09 00:45:17.225888673,139791
2022-12-09 00:45:17.328685363,152292
2022-12-09 00:45:17.431421397,156860
2022-12-09 00:45:17.534052617,164530
