Time,Power
2022-12-09 00:28:21.356308603,78746
2022-12-09 00:28:21.458579083,77326
2022-12-09 00:28:21.560915026,76728
2022-12-09 00:28:21.663203012,76430
2022-12-09 00:28:21.765589583,76430
2022-12-09 00:28:21.867932430,76430
2022-12-09 00:28:21.970358220,76430
2022-12-09 00:28:22.072742206,76430
2022-12-09 00:28:22.175079170,98183
2022-12-09 00:28:22.277511649,136004
2022-12-09 00:28:22.379874627,151046
2022-12-09 00:28:22.482257775,162915
2022-12-09 00:28:22.584887274,166712
2022-12-09 00:28:22.687495375,157158
2022-12-09 00:28:22.789838977,154561
2022-12-09 00:28:22.892502981,153005
2022-12-09 00:28:22.994909774,149224
2022-12-09 00:28:23.097346015,140135
2022-12-09 00:28:23.199726153,149399
2022-12-09 00:28:23.302086929,155239
2022-12-09 00:28:23.404449765,164595
2022-12-09 00:28:23.506794256,165633
2022-12-09 00:28:23.608585449,160633
2022-12-09 00:28:23.710296748,157633
2022-12-09 00:28:23.811971965,153300
2022-12-09 00:28:23.914388607,148395
2022-12-09 00:28:24.016884504,139839
2022-12-09 00:28:24.119608224,152644
2022-12-09 00:28:24.222326850,158452
2022-12-09 00:28:24.328804812,163276
2022-12-09 00:28:24.433910090,160870
2022-12-09 00:28:24.536518202,158517
2022-12-09 00:28:24.639105425,151530
2022-12-09 00:28:24.740841645,139602
2022-12-09 00:28:24.843379235,142450
2022-12-09 00:28:24.946135528,153708
2022-12-09 00:28:25.048785657,157862
2022-12-09 00:28:25.151130258,164863
2022-12-09 00:28:25.252913109,164160
2022-12-09 00:28:25.354558550,160575
2022-12-09 00:28:25.456285325,156190
2022-12-09 00:28:25.557984690,150350
2022-12-09 00:28:25.659705847,131435
2022-12-09 00:28:25.762408120,141112
2022-12-09 00:28:25.864993087,151702
2022-12-09 00:28:25.967632639,159098
2022-12-09 00:28:26.070289079,166810
2022-12-09 00:28:26.172968819,164693
2022-12-09 00:28:26.275499174,160281
2022-12-09 00:28:26.378074957,155658
2022-12-09 00:28:26.480706773,150350
2022-12-09 00:28:26.583077073,136601
2022-12-09 00:28:26.685419028,143631
2022-12-09 00:28:26.787727756,155829
2022-12-09 00:28:26.890052770,162271
2022-12-09 00:28:26.992548507,161862
2022-12-09 00:28:27.094300601,160633
2022-12-09 00:28:27.196040336,156247
2022-12-09 00:28:27.297811726,154242
2022-12-09 00:28:27.399569675,149665
2022-12-09 00:28:27.502249915,136247
2022-12-09 00:28:27.604975873,148568
2022-12-09 00:28:27.707690073,157804
2022-12-09 00:28:27.810431222,165175
2022-12-09 00:28:27.913083974,166066
2022-12-09 00:28:28.015779244,158042
2022-12-09 00:28:28.117738571,155125
2022-12-09 00:28:28.219449844,153300
2022-12-09 00:28:28.321800495,148665
2022-12-09 00:28:28.424195970,139576
2022-12-09 00:28:28.526850516,148304
2022-12-09 00:28:28.629339767,154119
2022-12-09 00:28:28.731657586,163448
2022-12-09 00:28:28.833429030,163540
2022-12-09 00:28:28.935102689,160575
2022-12-09 00:28:29.042014743,152710
2022-12-09 00:28:29.143947453,148834
2022-12-09 00:28:29.246562598,139977
2022-12-09 00:28:29.349240022,151407
2022-12-09 00:28:29.451942773,156362
2022-12-09 00:28:29.554537533,164037
2022-12-09 00:28:29.657174524,165013
2022-12-09 00:28:29.759780534,160281
2022-12-09 00:28:29.862449238,159578
2022-12-09 00:28:29.965090730,151880
2022-12-09 00:28:30.067375737,143926
2022-12-09 00:28:30.170098452,142745
2022-12-09 00:28:30.272794565,154119
2022-12-09 00:28:30.375506573,157802
2022-12-09 00:28:30.478191176,164863
2022-12-09 00:28:30.580888277,164160
2022-12-09 00:28:30.683480467,160281
2022-12-09 00:28:30.786158681,155896
2022-12-09 00:28:30.888801830,150645
2022-12-09 00:28:30.991435641,133405
2022-12-09 00:28:31.094193476,145108
