Time,Power
2022-12-09 00:33:57.722837229,80775
2022-12-09 00:33:57.825187811,78161
2022-12-09 00:33:57.927567909,77027
2022-12-09 00:33:58.029961562,76728
2022-12-09 00:33:58.132316305,76430
2022-12-09 00:33:58.234697436,76430
2022-12-09 00:33:58.337048666,76418
2022-12-09 00:33:58.439813367,76430
2022-12-09 00:33:58.542205805,112754
2022-12-09 00:33:58.644646558,143143
2022-12-09 00:33:58.747107097,153939
2022-12-09 00:33:58.849695191,162621
2022-12-09 00:33:58.952053179,164160
2022-12-09 00:33:59.054463535,160281
2022-12-09 00:33:59.156855942,161640
2022-12-09 00:33:59.259263649,151825
2022-12-09 00:33:59.361641236,143926
2022-12-09 00:33:59.464009190,137077
2022-12-09 00:33:59.566453444,151759
2022-12-09 00:33:59.668881140,157598
2022-12-09 00:33:59.771218944,165746
2022-12-09 00:33:59.873620188,163865
2022-12-09 00:33:59.976344515,160870
2022-12-09 00:34:00.079050923,158457
2022-12-09 00:34:00.181436875,152062
2022-12-09 00:34:00.284283881,139955
2022-12-09 00:34:00.387004152,145404
2022-12-09 00:34:00.489752698,156952
2022-12-09 00:34:00.596615474,165689
2022-12-09 00:34:00.703363248,163809
2022-12-09 00:34:00.806025538,161108
2022-12-09 00:34:00.908725257,156485
2022-12-09 00:34:01.011387748,151937
2022-12-09 00:34:01.113203154,135714
2022-12-09 00:34:01.215878374,142795
2022-12-09 00:34:01.318615564,153529
2022-12-09 00:34:01.421382246,159331
2022-12-09 00:34:01.524034480,163988
2022-12-09 00:34:01.626724950,163514
2022-12-09 00:34:01.729392872,160281
2022-12-09 00:34:01.832048704,155896
2022-12-09 00:34:01.934724067,149871
2022-12-09 00:34:02.037441780,137917
2022-12-09 00:34:02.140173543,145699
2022-12-09 00:34:02.242864443,155829
2022-12-09 00:34:02.345522070,163799
2022-12-09 00:34:02.448156343,165184
2022-12-09 00:34:02.550840990,160338
2022-12-09 00:34:02.653611749,156599
2022-12-09 00:34:02.756275147,153595
2022-12-09 00:34:02.858754566,150404
2022-12-09 00:34:02.961173707,139042
2022-12-09 00:34:03.063592012,152644
