Time,Power
2022-11-02 20:16:35.748829810,88340
2022-11-02 20:16:35.854395684,82467
2022-11-02 20:16:35.956755558,81873
2022-11-02 20:16:36.059088703,81556
2022-11-02 20:16:36.161425571,81570
2022-11-02 20:16:36.263744540,81252
2022-11-02 20:16:36.366040738,81266
2022-11-02 20:16:36.468432570,81252
2022-11-02 20:16:36.570855980,108865
2022-11-02 20:16:36.673217091,136999
2022-11-02 20:16:36.775541863,146943
2022-11-02 20:16:36.877895815,155580
2022-11-02 20:16:36.980189935,158435
2022-11-02 20:16:37.082877365,157433
2022-11-02 20:16:37.185602351,159174
2022-11-02 20:16:37.288308662,161368
2022-11-02 20:16:37.391015152,159935
2022-11-02 20:16:37.493731295,156781
2022-11-02 20:16:37.596427198,152510
2022-11-02 20:16:37.699091159,156665
2022-11-02 20:16:37.801763277,155646
2022-11-02 20:16:37.906766563,152393
2022-11-02 20:16:38.009489593,140836
2022-11-02 20:16:38.112191527,150550
2022-11-02 20:16:38.214917851,154739
2022-11-02 20:16:38.317588442,157567
2022-11-02 20:16:38.420231896,160119
2022-11-02 20:16:38.522836637,153945
2022-11-02 20:16:38.625567473,157191
2022-11-02 20:16:38.728246622,156900
2022-11-02 20:16:38.830851786,159367
2022-11-02 20:16:38.933580251,159667
2022-11-02 20:16:39.036267966,154195
2022-11-02 20:16:39.138902550,156665
2022-11-02 20:16:39.241585740,155587
2022-11-02 20:16:39.343361950,151433
2022-11-02 20:16:39.446033656,139361
2022-11-02 20:16:39.548716078,149106
2022-11-02 20:16:39.651372636,154495
2022-11-02 20:16:39.754080686,157867
2022-11-02 20:16:39.856751518,159878
2022-11-02 20:16:39.959411848,152743
2022-11-02 20:16:40.066191648,159210
2022-11-02 20:16:40.171985545,162093
2022-11-02 20:16:40.274653461,159935
2022-11-02 20:16:40.377390951,152693
2022-11-02 20:16:40.480102205,155220
2022-11-02 20:16:40.582743249,154386
2022-11-02 20:16:40.684557905,151334
2022-11-02 20:16:40.787196635,140730
2022-11-02 20:16:40.889857778,150497
2022-11-02 20:16:40.992526545,153594
2022-11-02 20:16:41.095180298,156665
2022-11-02 20:16:41.196923397,160419
2022-11-02 20:16:41.298613361,154730
2022-11-02 20:16:41.400328309,155806
2022-11-02 20:16:41.502022088,158068
2022-11-02 20:16:41.603718813,158643
2022-11-02 20:16:41.705428192,159694
2022-11-02 20:16:41.807093051,155097
2022-11-02 20:16:41.908799880,156365
2022-11-02 20:16:42.010562209,154386
2022-11-02 20:16:42.112889227,149289
2022-11-02 20:16:42.215229897,143979
2022-11-02 20:16:42.317905068,151456
2022-11-02 20:16:42.420563655,153894
2022-11-02 20:16:42.523249927,157567
2022-11-02 20:16:42.626059703,160751
2022-11-02 20:16:42.728720656,157616
2022-11-02 20:16:42.831347841,157791
2022-11-02 20:16:42.934027021,161852
2022-11-02 20:16:43.036749255,160293
2022-11-02 20:16:43.139416406,157625
2022-11-02 20:16:43.242082661,155281
2022-11-02 20:16:43.344514749,154861
2022-11-02 20:16:43.446201909,154687
2022-11-02 20:16:43.549054938,142680
2022-11-02 20:16:43.651732157,141846
2022-11-02 20:16:43.754381308,150497
2022-11-02 20:16:43.857087893,154135
2022-11-02 20:16:43.959756603,158467
2022-11-02 20:16:44.062430781,161019
2022-11-02 20:16:44.165121106,157975
2022-11-02 20:16:44.267801523,157433
2022-11-02 20:16:44.370489204,160710
2022-11-02 20:16:44.473145929,160895
2022-11-02 20:16:44.579721550,155940
2022-11-02 20:16:44.681479766,154261
2022-11-02 20:16:44.783157166,155045
2022-11-02 20:16:44.884887208,138328
2022-11-02 20:16:44.987517691,141203
2022-11-02 20:16:45.090236775,150466
2022-11-02 20:16:45.192933091,154680
2022-11-02 20:16:45.295657113,158167
2022-11-02 20:16:45.398361746,161019
2022-11-02 20:16:45.501050813,155632
2022-11-02 20:16:45.603703546,155030
2022-11-02 20:16:45.706323248,156658
2022-11-02 20:16:45.809020467,159126
2022-11-02 20:16:45.911687240,159484
2022-11-02 20:16:46.014353959,157742
2022-11-02 20:16:46.117033472,156306
2022-11-02 20:16:46.219685794,157633
2022-11-02 20:16:46.322025901,139291
2022-11-02 20:16:46.424706753,143039
2022-11-02 20:16:46.527358129,149890
2022-11-02 20:16:46.630124650,153926
2022-11-02 20:16:46.732825397,156965
2022-11-02 20:16:46.835502735,160268
2022-11-02 20:16:46.938220106,156648
2022-11-02 20:16:47.040978053,155932
2022-11-02 20:16:47.143654912,156900
2022-11-02 20:16:47.246394539,157925
2022-11-02 20:16:47.349150626,158342
2022-11-02 20:16:47.451891111,157200
2022-11-02 20:16:47.554554027,155404
2022-11-02 20:16:47.657281937,157991
2022-11-02 20:16:47.759970225,140390
2022-11-02 20:16:47.862645953,143834
2022-11-02 20:16:47.965404762,149832
2022-11-02 20:16:48.068101096,155671
2022-11-02 20:16:48.170732086,157867
2022-11-02 20:16:48.273554361,158467
2022-11-02 20:16:48.376252580,156949
2022-11-02 20:16:48.478908444,159234
2022-11-02 20:16:48.581700951,161284
2022-11-02 20:16:48.684544987,160567
2022-11-02 20:16:48.792284857,153326
2022-11-02 20:16:48.894975109,152128
2022-11-02 20:16:48.997652790,154953
2022-11-02 20:16:49.099406267,138990
2022-11-02 20:16:49.202101764,144845
2022-11-02 20:16:49.304817653,151334
2022-11-02 20:16:49.407474504,155036
2022-11-02 20:16:49.510167696,158467
2022-11-02 20:16:49.612968815,157983
2022-11-02 20:16:49.715639024,154994
2022-11-02 20:16:49.818335343,157733
2022-11-02 20:16:49.921019465,160985
2022-11-02 20:16:50.023703412,161585
2022-11-02 20:16:50.126356754,155638
2022-11-02 20:16:50.229078330,154227
2022-11-02 20:16:50.331740087,153577
2022-11-02 20:16:50.434415863,152421
2022-11-02 20:16:50.537185341,139775
2022-11-02 20:16:50.639843866,144194
2022-11-02 20:16:50.742512326,149890
2022-11-02 20:16:50.845200022,155338
2022-11-02 20:16:50.947894677,157507
2022-11-02 20:16:51.050654453,159301
2022-11-02 20:16:51.153408547,158391
2022-11-02 20:16:51.256093712,160076
2022-11-02 20:16:51.358751388,160325
2022-11-02 20:16:51.460510181,158283
2022-11-02 20:16:51.562204512,157925
2022-11-02 20:16:51.664039154,156572
2022-11-02 20:16:51.765748028,158350
2022-11-02 20:16:51.867454095,154466
2022-11-02 20:16:51.970417420,140195
2022-11-02 20:16:52.073096691,146299
2022-11-02 20:16:52.175753101,151394
2022-11-02 20:16:52.278374735,156572
2022-11-02 20:16:52.381080470,158224
2022-11-02 20:16:52.483905672,157347
2022-11-02 20:16:52.586642435,156863
2022-11-02 20:16:52.689326245,159117
2022-11-02 20:16:52.791974212,162484
2022-11-02 20:16:52.893644953,161527
2022-11-02 20:16:52.995365407,159726
2022-11-02 20:16:53.097137041,153506
2022-11-02 20:16:53.198854877,155552
2022-11-02 20:16:53.300700935,150611
2022-11-02 20:16:53.405900306,148014
2022-11-02 20:16:53.508653378,152295
2022-11-02 20:16:53.611325295,155613
2022-11-02 20:16:53.714010555,159125
2022-11-02 20:16:53.816733110,156715
2022-11-02 20:16:53.919408522,157881
2022-11-02 20:16:54.022125742,160860
2022-11-02 20:16:54.124842873,161344
2022-11-02 20:16:54.227512624,160027
2022-11-02 20:16:54.330231290,157858
2022-11-02 20:16:54.432927813,151944
2022-11-02 20:16:54.535631546,154894
2022-11-02 20:16:54.638334599,151160
2022-11-02 20:16:54.741053233,141257
2022-11-02 20:16:54.843761579,149432
2022-11-02 20:16:54.946365285,153797
2022-11-02 20:16:55.049107707,157114
2022-11-02 20:16:55.150873041,158709
2022-11-02 20:16:55.252588962,156988
2022-11-02 20:16:55.354272007,156078
2022-11-02 20:16:55.455965182,160560
2022-11-02 20:16:55.557629332,159484
2022-11-02 20:16:55.659319035,159067
2022-11-02 20:16:55.761050635,155603
2022-11-02 20:16:55.862791615,154649
2022-11-02 20:16:55.964541251,154891
2022-11-02 20:16:56.066819865,150859
2022-11-02 20:16:56.169483880,137750
2022-11-02 20:16:56.272192376,147327
2022-11-02 20:16:56.374892902,151636
2022-11-02 20:16:56.477587258,156756
