Time,Power
2022-11-02 20:35:17.926577472,83621
2022-11-02 20:35:18.028921059,82163
2022-11-02 20:35:18.131283749,81556
2022-11-02 20:35:18.233625014,81570
2022-11-02 20:35:18.335977217,81266
2022-11-02 20:35:18.438321003,81266
2022-11-02 20:35:18.540679945,81252
2022-11-02 20:35:18.643075644,81266
2022-11-02 20:35:18.745433099,101258
2022-11-02 20:35:18.847743599,133863
2022-11-02 20:35:18.950054395,147661
2022-11-02 20:35:19.052402504,154436
2022-11-02 20:35:19.154772565,156965
2022-11-02 20:35:19.257097728,158727
2022-11-02 20:35:19.359439017,156949
2022-11-02 20:35:19.461835589,160468
2022-11-02 20:35:19.564516913,158884
2022-11-02 20:35:19.667248141,158709
2022-11-02 20:35:19.769906908,158459
2022-11-02 20:35:19.872570672,154261
2022-11-02 20:35:19.975206988,156307
2022-11-02 20:35:20.077573052,151975
2022-11-02 20:35:20.180258200,139781
2022-11-02 20:35:20.282976030,148145
2022-11-02 20:35:20.385712996,153410
2022-11-02 20:35:20.488432293,157023
2022-11-02 20:35:20.591075833,159878
2022-11-02 20:35:20.693793186,157258
2022-11-02 20:35:20.796478623,155505
2022-11-02 20:35:20.904130491,161793
2022-11-02 20:35:21.009373067,161467
2022-11-02 20:35:21.112057868,155874
2022-11-02 20:35:21.214688816,156307
2022-11-02 20:35:21.317371195,154748
2022-11-02 20:35:21.420089401,151373
2022-11-02 20:35:21.522727699,139663
2022-11-02 20:35:21.625380320,146635
2022-11-02 20:35:21.728054249,150944
2022-11-02 20:35:21.830703628,156065
2022-11-02 20:35:21.933413559,159277
2022-11-02 20:35:22.036134439,158458
2022-11-02 20:35:22.138872924,158302
2022-11-02 20:35:22.241558561,160768
2022-11-02 20:35:22.344231445,162335
2022-11-02 20:35:22.446927141,158493
2022-11-02 20:35:22.549636871,153355
2022-11-02 20:35:22.652316386,155164
2022-11-02 20:35:22.755017222,153902
2022-11-02 20:35:22.856825269,150733
2022-11-02 20:35:22.963377881,136698
2022-11-02 20:35:23.066061571,146642
2022-11-02 20:35:23.168839391,150648
2022-11-02 20:35:23.271483360,156423
2022-11-02 20:35:23.374244229,159819
2022-11-02 20:35:23.476971208,157975
2022-11-02 20:35:23.579613732,159743
2022-11-02 20:35:23.682298765,160710
2022-11-02 20:35:23.784983310,160867
2022-11-02 20:35:23.887671252,158767
2022-11-02 20:35:23.990397007,154253
2022-11-02 20:35:24.093069300,157325
2022-11-02 20:35:24.195766353,155646
2022-11-02 20:35:24.298772084,152393
2022-11-02 20:35:24.401515890,138806
2022-11-02 20:35:24.504225128,149047
2022-11-02 20:35:24.606882876,152994
2022-11-02 20:35:24.709577770,157567
2022-11-02 20:35:24.815161724,155932
2022-11-02 20:35:24.920987439,160674
2022-11-02 20:35:25.023641539,158042
2022-11-02 20:35:25.126342927,159635
2022-11-02 20:35:25.229057279,159335
2022-11-02 20:35:25.331753923,153897
2022-11-02 20:35:25.434440246,156965
2022-11-02 20:35:25.537128951,155587
2022-11-02 20:35:25.641376976,152033
2022-11-02 20:35:25.744153119,141932
2022-11-02 20:35:25.846916512,150466
2022-11-02 20:35:25.949634350,154739
2022-11-02 20:35:26.052346514,157265
2022-11-02 20:35:26.154102422,160177
2022-11-02 20:35:26.255882943,153645
2022-11-02 20:35:26.357601852,156348
2022-11-02 20:35:26.459405848,158552
2022-11-02 20:35:26.561166396,161193
2022-11-02 20:35:26.662937849,160777
2022-11-02 20:35:26.764656279,154739
2022-11-02 20:35:26.866353168,156665
2022-11-02 20:35:26.968101871,154386
2022-11-02 20:35:27.070620047,149531
2022-11-02 20:35:27.173386113,143319
2022-11-02 20:35:27.276217395,150766
2022-11-02 20:35:27.378968484,153294
2022-11-02 20:35:27.481740922,157233
2022-11-02 20:35:27.584487106,159819
2022-11-02 20:35:27.687192561,155814
2022-11-02 20:35:27.789928534,154846
2022-11-02 20:35:27.892652518,158010
2022-11-02 20:35:27.995426322,161193
2022-11-02 20:35:28.098181855,160235
2022-11-02 20:35:28.200926291,158551
2022-11-02 20:35:28.303635477,157507
2022-11-02 20:35:28.406373692,156700
2022-11-02 20:35:28.509082935,144405
2022-11-02 20:35:28.611779493,143019
2022-11-02 20:35:28.714578855,151125
2022-11-02 20:35:28.817316478,154195
2022-11-02 20:35:28.920037563,158377
2022-11-02 20:35:29.022701183,160419
2022-11-02 20:35:29.129206352,153945
2022-11-02 20:35:29.231985977,159810
2022-11-02 20:35:29.334480393,162274
2022-11-02 20:35:29.436271479,160535
2022-11-02 20:35:29.538043411,156240
2022-11-02 20:35:29.639893052,154206
2022-11-02 20:35:29.741639658,155290
2022-11-02 20:35:29.844016174,139729
2022-11-02 20:35:29.946349241,140572
2022-11-02 20:35:30.048743087,147844
2022-11-02 20:35:30.151148932,153535
2022-11-02 20:35:30.253617300,157265
2022-11-02 20:35:30.355391485,161019
2022-11-02 20:35:30.457252770,156232
2022-11-02 20:35:30.558997514,154730
2022-11-02 20:35:30.660735278,156358
2022-11-02 20:35:30.762472450,157925
2022-11-02 20:35:30.864175687,158493
2022-11-02 20:35:30.965924635,157442
2022-11-02 20:35:31.067606920,155406
2022-11-02 20:35:31.169380070,157600
2022-11-02 20:35:31.271698859,138885
2022-11-02 20:35:31.374101970,141998
2022-11-02 20:35:31.476521437,150437
2022-11-02 20:35:31.578892386,154680
2022-11-02 20:35:31.681248615,157207
2022-11-02 20:35:31.783036491,160236
2022-11-02 20:35:31.884805780,158333
2022-11-02 20:35:31.986524737,159384
2022-11-02 20:35:32.088243655,160710
2022-11-02 20:35:32.189942696,159335
2022-11-02 20:35:32.291668760,158911
2022-11-02 20:35:32.393435112,157142
2022-11-02 20:35:32.495199687,155404
2022-11-02 20:35:32.596949894,157658
2022-11-02 20:35:32.699278651,140902
2022-11-02 20:35:32.801623052,145556
2022-11-02 20:35:32.904010501,150950
2022-11-02 20:35:33.006367145,155281
2022-11-02 20:35:33.108722503,158167
2022-11-02 20:35:33.210476615,157593
2022-11-02 20:35:33.312200365,156048
2022-11-02 20:35:33.413910267,158333
2022-11-02 20:35:33.515665675,161193
2022-11-02 20:35:33.617378203,161793
2022-11-02 20:35:33.719086738,155638
2022-11-02 20:35:33.820823924,154736
2022-11-02 20:35:33.922497445,152643
2022-11-02 20:35:34.024267213,154622
2022-11-02 20:35:34.126583912,138944
2022-11-02 20:35:34.228953416,143862
2022-11-02 20:35:34.331334513,149832
2022-11-02 20:35:34.433688311,154436
2022-11-02 20:35:34.535463582,158135
2022-11-02 20:35:34.637187180,158493
2022-11-02 20:35:34.738899480,155448
2022-11-02 20:35:34.845202230,160593
2022-11-02 20:35:34.950998199,159393
2022-11-02 20:35:35.052717825,155222
2022-11-02 20:35:35.154413795,154080
2022-11-02 20:35:35.256119788,153844
2022-11-02 20:35:35.357833648,152033
2022-11-02 20:35:35.460196888,139186
2022-11-02 20:35:35.562573568,144764
2022-11-02 20:35:35.664919399,150460
2022-11-02 20:35:35.767283797,155222
2022-11-02 20:35:35.869660518,157507
2022-11-02 20:35:35.971438057,159001
2022-11-02 20:35:36.073210313,158091
2022-11-02 20:35:36.174930373,160016
2022-11-02 20:35:36.276671303,162393
2022-11-02 20:35:36.378370167,159125
2022-11-02 20:35:36.480103054,158225
2022-11-02 20:35:36.581802156,156723
2022-11-02 20:35:36.683498934,158593
2022-11-02 20:35:36.785230833,154377
2022-11-02 20:35:36.887562413,141351
2022-11-02 20:35:36.989924238,149164
2022-11-02 20:35:37.092313042,152510
2022-11-02 20:35:37.194663058,156123
2022-11-02 20:35:37.297044057,158435
2022-11-02 20:35:37.398801587,156116
2022-11-02 20:35:37.500585978,158333
2022-11-02 20:35:37.602328792,158700
2022-11-02 20:35:37.704047410,161552
2022-11-02 20:35:37.805734302,159635
2022-11-02 20:35:37.907481133,158793
2022-11-02 20:35:38.009207104,152217
2022-11-02 20:35:38.110900935,154561
2022-11-02 20:35:38.213224752,150801
2022-11-02 20:35:38.315552959,139060
2022-11-02 20:35:38.417958991,146459
2022-11-02 20:35:38.520374149,152209
2022-11-02 20:35:38.622690781,156123
2022-11-02 20:35:38.724468843,158409
2022-11-02 20:35:38.826185211,158459
2022-11-02 20:35:38.927911262,157191
2022-11-02 20:35:39.029584909,161068
2022-11-02 20:35:39.131269916,157952
2022-11-02 20:35:39.232996043,157293
2022-11-02 20:35:39.334669246,158942
2022-11-02 20:35:39.436466297,154261
2022-11-02 20:35:39.538211352,156307
2022-11-02 20:35:39.640427325,151373
2022-11-02 20:35:39.742750986,138546
2022-11-02 20:35:39.845106855,147571
2022-11-02 20:35:39.947460153,153110
2022-11-02 20:35:40.049832903,156423
2022-11-02 20:35:40.151618616,157475
2022-11-02 20:35:40.253390177,158369
2022-11-02 20:35:40.355101014,156590
2022-11-02 20:35:40.456842575,160526
2022-11-02 20:35:40.562165179,159577
2022-11-02 20:35:40.663924148,158159
2022-11-02 20:35:40.765629214,155462
2022-11-02 20:35:40.867306829,156007
2022-11-02 20:35:40.969029723,152033
2022-11-02 20:35:41.071399473,138936
2022-11-02 20:35:41.173926579,147844
2022-11-02 20:35:41.276276419,152810
2022-11-02 20:35:41.378664206,157023
2022-11-02 20:35:41.481030983,159251
2022-11-02 20:35:41.582780938,156958
2022-11-02 20:35:41.684511373,155448
2022-11-02 20:35:41.786208543,159958
2022-11-02 20:35:41.887954369,161793
2022-11-02 20:35:41.989649688,161677
2022-11-02 20:35:42.091353647,155572
2022-11-02 20:35:42.193074901,156007
2022-11-02 20:35:42.294810189,154803
2022-11-02 20:35:42.396526177,151728
2022-11-02 20:35:42.498899555,137674
2022-11-02 20:35:42.601255315,145790
2022-11-02 20:35:42.703604259,151550
2022-11-02 20:35:42.805972335,156423
2022-11-02 20:35:42.908368423,159035
2022-11-02 20:35:43.010147184,159059
2022-11-02 20:35:43.111906076,156801
2022-11-02 20:35:43.213608959,158726
2022-11-02 20:35:43.315328210,160535
2022-11-02 20:35:43.417030725,160567
2022-11-02 20:35:43.518806915,154614
2022-11-02 20:35:43.620575401,156007
2022-11-02 20:35:43.722294920,154503
2022-11-02 20:35:43.824689181,150890
2022-11-02 20:35:43.927017948,137058
2022-11-02 20:35:44.029390753,146693
2022-11-02 20:35:44.131721084,150890
2022-11-02 20:35:44.234141197,156423
2022-11-02 20:35:44.335931563,159277
2022-11-02 20:35:44.437626282,157916
2022-11-02 20:35:44.539367971,158633
2022-11-02 20:35:44.641075812,161068
2022-11-02 20:35:44.742760857,159335
