Time,Power
2022-12-06 16:09:55.507259400,72819
2022-12-06 16:09:55.609524636,68625
2022-12-06 16:09:55.711806333,67253
2022-12-06 16:09:55.814045202,66816
2022-12-06 16:09:55.916403860,66658
2022-12-06 16:09:56.018654319,66518
2022-12-06 16:09:56.120949213,66661
2022-12-06 16:09:56.223234328,66812
2022-12-06 16:09:56.325554429,109825
2022-12-06 16:09:56.427874017,133984
2022-12-06 16:09:56.530109759,143759
2022-12-06 16:09:56.632408374,152394
2022-12-06 16:09:56.734695098,151203
2022-12-06 16:09:56.836938083,148414
2022-12-06 16:09:56.942108526,148105
2022-12-06 16:09:57.044388487,144289
2022-12-06 16:09:57.146613445,121771
2022-12-06 16:09:57.248921483,132192
2022-12-06 16:09:57.351181838,142269
2022-12-06 16:09:57.453510177,146937
2022-12-06 16:09:57.555818413,152614
2022-12-06 16:09:57.658407884,152319
2022-12-06 16:09:57.761016536,151373
2022-12-06 16:09:57.863688194,150137
2022-12-06 16:09:57.965949435,146770
2022-12-06 16:09:58.068622216,133452
2022-12-06 16:09:58.171204092,136485
2022-12-06 16:09:58.273824117,144408
2022-12-06 16:09:58.376472799,151010
2022-12-06 16:09:58.478982607,154025
2022-12-06 16:09:58.581588157,150137
2022-12-06 16:09:58.684218451,148481
2022-12-06 16:09:58.790455995,142335
2022-12-06 16:09:58.892997858,131779
2022-12-06 16:09:58.995548442,140495
2022-12-06 16:09:59.098218886,143633
2022-12-06 16:09:59.200798734,150483
2022-12-06 16:09:59.303367895,152319
2022-12-06 16:09:59.406023097,151909
2022-12-06 16:09:59.508648774,152385
2022-12-06 16:09:59.611336304,148313
2022-12-06 16:09:59.713684800,143181
2022-12-06 16:09:59.816372831,135409
2022-12-06 16:09:59.918971465,142635
2022-12-06 16:10:00.021578653,145998
2022-12-06 16:10:00.124203598,152435
2022-12-06 16:10:00.226824102,152909
2022-12-06 16:10:00.329410953,151614
2022-12-06 16:10:00.432036810,151614
2022-12-06 16:10:00.534634000,147300
2022-12-06 16:10:00.637289595,132976
2022-12-06 16:10:00.739950774,137827
2022-12-06 16:10:00.842522994,143870
