Time,Power
2022-11-27 17:28:15.135765268,77342
2022-11-27 17:28:15.238270804,77342
2022-11-27 17:28:15.340705575,77099
2022-11-27 17:28:15.443118610,77342
2022-11-27 17:28:15.545537733,77342
2022-11-27 17:28:15.648101212,77342
2022-11-27 17:28:15.750578683,74716
2022-11-27 17:28:15.853063229,73442
2022-11-27 17:28:15.955569892,73262
2022-11-27 17:28:16.058084129,72793
2022-11-27 17:28:16.160368538,72875
2022-11-27 17:28:16.263148936,89973
2022-11-27 17:28:16.366043082,104600
2022-11-27 17:28:16.468831883,104600
2022-11-27 17:28:16.571663872,104600
2022-11-27 17:28:16.674453520,104600
2022-11-27 17:28:16.777226975,104600
2022-11-27 17:28:16.880021442,104600
2022-11-27 17:28:16.982827296,104600
2022-11-27 17:28:17.085619270,104600
2022-11-27 17:28:17.188388999,104600
2022-11-27 17:28:17.291230232,104600
2022-11-27 17:28:17.394034402,61596
2022-11-27 17:28:17.496397923,93714
2022-11-27 17:28:17.598907781,102379
2022-11-27 17:28:17.701459848,109705
2022-11-27 17:28:17.803324072,109705
2022-11-27 17:28:17.905149672,109705
2022-11-27 17:28:18.007009459,109705
2022-11-27 17:28:18.108821387,109705
2022-11-27 17:28:18.210656478,109705
2022-11-27 17:28:18.312565659,109705
2022-11-27 17:28:18.414422902,109705
2022-11-27 17:28:18.516231716,109705
2022-11-27 17:28:18.618056342,109705
2022-11-27 17:28:18.719838035,60949
2022-11-27 17:28:18.822319478,91394
2022-11-27 17:28:18.924775882,102060
2022-11-27 17:28:19.026792971,109516
2022-11-27 17:28:19.128617464,109516
2022-11-27 17:28:19.230614433,109516
2022-11-27 17:28:19.332438971,109516
2022-11-27 17:28:19.434270072,109516
2022-11-27 17:28:19.536092938,109516
2022-11-27 17:28:19.637968025,109516
2022-11-27 17:28:19.739784812,109516
2022-11-27 17:28:19.841616423,109516
2022-11-27 17:28:19.947376520,60280
2022-11-27 17:28:20.049162844,89766
2022-11-27 17:28:20.151642455,100776
2022-11-27 17:28:20.254257689,109418
2022-11-27 17:28:20.356111094,109418
2022-11-27 17:28:20.457960459,109418
2022-11-27 17:28:20.559931366,109418
2022-11-27 17:28:20.661775058,109418
2022-11-27 17:28:20.763584101,109418
2022-11-27 17:28:20.865391053,109418
2022-11-27 17:28:20.967249367,109418
2022-11-27 17:28:21.069078763,109418
2022-11-27 17:28:21.170933882,109418
2022-11-27 17:28:21.272721107,60489
2022-11-27 17:28:21.374520645,90191
2022-11-27 17:28:21.476949441,98437
2022-11-27 17:28:21.579555896,109418
2022-11-27 17:28:21.681385231,109418
2022-11-27 17:28:21.783245223,109418
2022-11-27 17:28:21.885056908,109418
2022-11-27 17:28:21.986919838,109418
2022-11-27 17:28:22.088728991,109418
2022-11-27 17:28:22.190578256,109418
2022-11-27 17:28:22.292559685,109418
2022-11-27 17:28:22.394409971,109418
2022-11-27 17:28:22.496216125,109418
2022-11-27 17:28:22.598005067,61086
2022-11-27 17:28:22.700447487,89865
2022-11-27 17:28:22.802933265,99262
2022-11-27 17:28:22.905542644,109720
2022-11-27 17:28:23.007518367,109720
2022-11-27 17:28:23.109362193,109720
2022-11-27 17:28:23.211210647,109720
2022-11-27 17:28:23.313101846,109720
2022-11-27 17:28:23.414954811,109720
2022-11-27 17:28:23.516767405,109720
2022-11-27 17:28:23.618606221,109720
2022-11-27 17:28:23.720449911,109720
2022-11-27 17:28:23.822309746,109720
2022-11-27 17:28:23.925056202,61330
2022-11-27 17:28:24.027818000,92208
2022-11-27 17:28:24.130653036,102171
2022-11-27 17:28:24.233534664,108570
2022-11-27 17:28:24.336367489,108570
2022-11-27 17:28:24.439174377,108570
2022-11-27 17:28:24.541986622,108570
2022-11-27 17:28:24.644989457,108570
2022-11-27 17:28:24.747790596,108570
2022-11-27 17:28:24.850597881,108570
2022-11-27 17:28:24.953774227,108570
2022-11-27 17:28:25.056548567,108570
2022-11-27 17:28:25.159314843,60782
2022-11-27 17:28:25.262074424,90995
2022-11-27 17:28:25.364516584,101321
2022-11-27 17:28:25.467079940,109720
2022-11-27 17:28:25.568966150,109720
2022-11-27 17:28:25.670815501,109720
2022-11-27 17:28:25.772633744,109720
2022-11-27 17:28:25.874478513,109720
2022-11-27 17:28:25.976294830,109720
2022-11-27 17:28:26.078172947,109720
2022-11-27 17:28:26.180006248,109720
2022-11-27 17:28:26.281968067,109720
2022-11-27 17:28:26.383788665,109720
2022-11-27 17:28:26.485561282,60184
2022-11-27 17:28:26.587999332,89622
2022-11-27 17:28:26.690436206,100171
2022-11-27 17:28:26.793083691,109720
2022-11-27 17:28:26.894983201,109720
2022-11-27 17:28:26.996802818,109720
2022-11-27 17:28:27.098649803,109720
2022-11-27 17:28:27.200461365,109720
2022-11-27 17:28:27.302403169,109720
2022-11-27 17:28:27.404209238,109720
2022-11-27 17:28:27.506047210,109720
2022-11-27 17:28:27.607879393,109720
2022-11-27 17:28:27.709753493,109720
2022-11-27 17:28:27.811524452,60173
2022-11-27 17:28:27.913940169,89622
2022-11-27 17:28:28.016373602,99019
2022-11-27 17:28:28.118982051,110023
2022-11-27 17:28:28.220839051,110023
2022-11-27 17:28:28.322805345,110023
2022-11-27 17:28:28.424634377,110023
2022-11-27 17:28:28.526486533,110023
2022-11-27 17:28:28.628301265,110023
2022-11-27 17:28:28.730160730,110023
2022-11-27 17:28:28.831963732,110023
2022-11-27 17:28:28.933800629,110023
2022-11-27 17:28:29.035628410,110023
2022-11-27 17:28:29.137421952,60478
2022-11-27 17:28:29.239864040,91602
2022-11-27 17:28:29.342318573,102776
2022-11-27 17:28:29.444266143,113833
2022-11-27 17:28:29.546088730,113833
2022-11-27 17:28:29.648054494,113833
2022-11-27 17:28:29.749912366,113833
2022-11-27 17:28:29.851724637,113833
2022-11-27 17:28:29.953536248,113833
2022-11-27 17:28:30.055379337,113833
2022-11-27 17:28:30.157202727,113833
2022-11-27 17:28:30.259182773,113833
2022-11-27 17:28:30.360948947,59576
2022-11-27 17:28:30.462765173,91563
2022-11-27 17:28:30.565449194,101321
2022-11-27 17:28:30.668271806,109477
2022-11-27 17:28:30.771061111,109477
2022-11-27 17:28:30.873839996,109477
2022-11-27 17:28:30.976607712,109477
2022-11-27 17:28:31.079389690,109477
2022-11-27 17:28:31.182160013,109477
2022-11-27 17:28:31.285057427,109477
2022-11-27 17:28:31.387879914,109477
2022-11-27 17:28:31.490658111,109477
2022-11-27 17:28:31.593439172,109477
2022-11-27 17:28:31.696190957,59576
2022-11-27 17:28:31.798643732,90108
2022-11-27 17:28:31.901081080,100716
2022-11-27 17:28:32.003721265,109720
2022-11-27 17:28:32.105556059,109720
2022-11-27 17:28:32.207428632,109720
2022-11-27 17:28:32.309370458,109720
2022-11-27 17:28:32.411195560,109720
2022-11-27 17:28:32.513000529,109720
2022-11-27 17:28:32.614844781,109720
2022-11-27 17:28:32.716664238,109720
2022-11-27 17:28:32.818519653,109720
2022-11-27 17:28:32.920350574,109720
2022-11-27 17:28:33.022183589,59576
2022-11-27 17:28:33.123969348,89804
2022-11-27 17:28:33.226406075,100716
2022-11-27 17:28:33.329006062,109175
2022-11-27 17:28:33.430862485,109175
2022-11-27 17:28:33.532678255,109175
2022-11-27 17:28:33.634546587,109175
2022-11-27 17:28:33.736519508,109175
2022-11-27 17:28:33.838413960,109175
2022-11-27 17:28:33.940220757,109175
2022-11-27 17:28:34.042049127,109175
2022-11-27 17:28:34.143887839,109175
2022-11-27 17:28:34.245864100,109175
2022-11-27 17:28:34.347661647,59576
2022-11-27 17:28:34.450067015,89804
2022-11-27 17:28:34.552492787,99867
2022-11-27 17:28:34.654917578,110325
2022-11-27 17:28:34.756728598,110325
2022-11-27 17:28:34.858580639,110325
2022-11-27 17:28:34.960427276,110325
2022-11-27 17:28:35.062297551,110325
2022-11-27 17:28:35.164130273,110325
2022-11-27 17:28:35.266045905,110325
2022-11-27 17:28:35.367972527,110325
2022-11-27 17:28:35.469811108,110325
2022-11-27 17:28:35.574732008,59881
2022-11-27 17:28:35.676514431,91381
2022-11-27 17:28:35.779241068,101321
2022-11-27 17:28:35.882214805,110325
2022-11-27 17:28:35.985001455,110325
2022-11-27 17:28:36.087868370,110325
2022-11-27 17:28:36.190742629,110325
2022-11-27 17:28:36.293645891,110325
2022-11-27 17:28:36.396444339,110325
2022-11-27 17:28:36.499302297,110325
2022-11-27 17:28:36.602157058,110325
2022-11-27 17:28:36.704964011,110325
2022-11-27 17:28:36.807805749,110325
2022-11-27 17:28:36.909608088,59881
2022-11-27 17:28:37.011984976,91261
2022-11-27 17:28:37.114733961,101321
2022-11-27 17:28:37.217646953,109720
2022-11-27 17:28:37.320578760,109720
2022-11-27 17:28:37.423371870,109720
2022-11-27 17:28:37.526155317,109720
2022-11-27 17:28:37.628928710,109720
2022-11-27 17:28:37.731715240,109720
2022-11-27 17:28:37.834499127,109720
2022-11-27 17:28:37.937285530,109720
2022-11-27 17:28:38.040164314,109720
2022-11-27 17:28:38.143024767,109720
2022-11-27 17:28:38.245788525,60184
2022-11-27 17:28:38.348516196,89804
2022-11-27 17:28:38.451289093,101019
2022-11-27 17:28:38.554195737,109720
2022-11-27 17:28:38.657065390,109720
2022-11-27 17:28:38.759863632,109720
2022-11-27 17:28:38.862673586,109720
2022-11-27 17:28:38.965473143,109720
2022-11-27 17:28:39.068281626,109720
2022-11-27 17:28:39.171066366,109720
2022-11-27 17:28:39.273971993,109720
2022-11-27 17:28:39.376716001,109720
2022-11-27 17:28:39.478625383,60184
2022-11-27 17:28:39.580417506,89865
2022-11-27 17:28:39.683172852,100171
2022-11-27 17:28:39.786142838,109418
2022-11-27 17:28:39.888941009,109418
2022-11-27 17:28:39.991778298,109418
2022-11-27 17:28:40.094599654,109418
2022-11-27 17:28:40.197368237,109418
2022-11-27 17:28:40.300220475,109418
2022-11-27 17:28:40.403045668,109418
2022-11-27 17:28:40.505867657,109418
2022-11-27 17:28:40.608641238,109418
2022-11-27 17:28:40.711498710,109418
2022-11-27 17:28:40.813293499,59881
2022-11-27 17:28:40.915779846,89865
2022-11-27 17:28:41.018268165,99322
2022-11-27 17:28:41.120942085,110023
2022-11-27 17:28:41.222827115,110023
2022-11-27 17:28:41.324704527,110023
2022-11-27 17:28:41.426547386,110023
