Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.0096
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 7.0369
Training Epoch: 0 [1536/50176]	Loss: 5.2666
Training Epoch: 0 [2048/50176]	Loss: 4.6916
Training Epoch: 0 [2560/50176]	Loss: 4.9103
Training Epoch: 0 [3072/50176]	Loss: 4.6876
Training Epoch: 0 [3584/50176]	Loss: 4.5829
Training Epoch: 0 [4096/50176]	Loss: 4.6934
Training Epoch: 0 [4608/50176]	Loss: 4.6852
Training Epoch: 0 [5120/50176]	Loss: 4.6168
Training Epoch: 0 [5632/50176]	Loss: 4.6297
Training Epoch: 0 [6144/50176]	Loss: 4.5927
Training Epoch: 0 [6656/50176]	Loss: 4.6952
Training Epoch: 0 [7168/50176]	Loss: 4.5961
Training Epoch: 0 [7680/50176]	Loss: 4.5882
Training Epoch: 0 [8192/50176]	Loss: 4.6092
Training Epoch: 0 [8704/50176]	Loss: 4.6139
Training Epoch: 0 [9216/50176]	Loss: 4.6041
Training Epoch: 0 [9728/50176]	Loss: 4.6394
Training Epoch: 0 [10240/50176]	Loss: 4.5639
Training Epoch: 0 [10752/50176]	Loss: 4.5469
Training Epoch: 0 [11264/50176]	Loss: 4.5567
Training Epoch: 0 [11776/50176]	Loss: 4.5907
Training Epoch: 0 [12288/50176]	Loss: 4.6674
Training Epoch: 0 [12800/50176]	Loss: 4.6166
Training Epoch: 0 [13312/50176]	Loss: 4.6012
Training Epoch: 0 [13824/50176]	Loss: 4.5945
Training Epoch: 0 [14336/50176]	Loss: 4.5398
Training Epoch: 0 [14848/50176]	Loss: 4.5495
Training Epoch: 0 [15360/50176]	Loss: 4.5422
Training Epoch: 0 [15872/50176]	Loss: 4.5230
Training Epoch: 0 [16384/50176]	Loss: 4.4756
Training Epoch: 0 [16896/50176]	Loss: 4.4959
Training Epoch: 0 [17408/50176]	Loss: 4.5165
Training Epoch: 0 [17920/50176]	Loss: 4.6495
Training Epoch: 0 [18432/50176]	Loss: 4.4697
Training Epoch: 0 [18944/50176]	Loss: 4.4929
Training Epoch: 0 [19456/50176]	Loss: 4.4738
Training Epoch: 0 [19968/50176]	Loss: 4.4639
Training Epoch: 0 [20480/50176]	Loss: 4.4376
Training Epoch: 0 [20992/50176]	Loss: 4.4073
Training Epoch: 0 [21504/50176]	Loss: 4.4372
Training Epoch: 0 [22016/50176]	Loss: 4.5135
Training Epoch: 0 [22528/50176]	Loss: 4.4261
Training Epoch: 0 [23040/50176]	Loss: 4.4609
Training Epoch: 0 [23552/50176]	Loss: 4.5187
Training Epoch: 0 [24064/50176]	Loss: 4.4672
Training Epoch: 0 [24576/50176]	Loss: 4.4283
Training Epoch: 0 [25088/50176]	Loss: 4.4821
Training Epoch: 0 [25600/50176]	Loss: 4.3995
Profile done with power limit 100W
epoch 1 train time consumed: 66.13s
Validation Epoch: 0, Average loss: 0.0101, Accuracy: 0.0194
Stopped Zeus monitor 0.
