Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.001
batch size arg: 8
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [8/50000]	Loss: 4.6550
Training Epoch: 0 [16/50000]	Loss: 4.8286
Training Epoch: 0 [24/50000]	Loss: 4.7004
Training Epoch: 0 [32/50000]	Loss: 4.8893
Training Epoch: 0 [40/50000]	Loss: 4.8638
Training Epoch: 0 [48/50000]	Loss: 5.9013
Training Epoch: 0 [56/50000]	Loss: 5.6981
Training Epoch: 0 [64/50000]	Loss: 5.1516
Training Epoch: 0 [72/50000]	Loss: 5.4068
Training Epoch: 0 [80/50000]	Loss: 5.3588
Training Epoch: 0 [88/50000]	Loss: 5.1997
Training Epoch: 0 [96/50000]	Loss: 6.2923
Training Epoch: 0 [104/50000]	Loss: 6.1087
Training Epoch: 0 [112/50000]	Loss: 5.2342
Training Epoch: 0 [120/50000]	Loss: 5.8790
Training Epoch: 0 [128/50000]	Loss: 6.0958
Training Epoch: 0 [136/50000]	Loss: 5.7957
Training Epoch: 0 [144/50000]	Loss: 5.1229
Training Epoch: 0 [152/50000]	Loss: 5.3141
Training Epoch: 0 [160/50000]	Loss: 6.1397
Training Epoch: 0 [168/50000]	Loss: 5.5783
Training Epoch: 0 [176/50000]	Loss: 5.0992
Training Epoch: 0 [184/50000]	Loss: 5.5310
Training Epoch: 0 [192/50000]	Loss: 4.5457
Training Epoch: 0 [200/50000]	Loss: 5.8871
Training Epoch: 0 [208/50000]	Loss: 5.4567
Training Epoch: 0 [216/50000]	Loss: 4.9161
Training Epoch: 0 [224/50000]	Loss: 5.3280
Training Epoch: 0 [232/50000]	Loss: 4.8070
Training Epoch: 0 [240/50000]	Loss: 5.2057
Training Epoch: 0 [248/50000]	Loss: 5.0132
Training Epoch: 0 [256/50000]	Loss: 5.4322
Training Epoch: 0 [264/50000]	Loss: 4.8788
Training Epoch: 0 [272/50000]	Loss: 5.6979
Training Epoch: 0 [280/50000]	Loss: 5.1129
Training Epoch: 0 [288/50000]	Loss: 5.4624
Training Epoch: 0 [296/50000]	Loss: 5.6284
Training Epoch: 0 [304/50000]	Loss: 5.2341
Training Epoch: 0 [312/50000]	Loss: 4.7894
Training Epoch: 0 [320/50000]	Loss: 5.0911
Training Epoch: 0 [328/50000]	Loss: 5.4199
Training Epoch: 0 [336/50000]	Loss: 5.0223
Training Epoch: 0 [344/50000]	Loss: 4.5815
Training Epoch: 0 [352/50000]	Loss: 4.8100
Training Epoch: 0 [360/50000]	Loss: 5.5085
Training Epoch: 0 [368/50000]	Loss: 5.0382
Training Epoch: 0 [376/50000]	Loss: 4.8959
Training Epoch: 0 [384/50000]	Loss: 4.6425
Training Epoch: 0 [392/50000]	Loss: 4.7456
Training Epoch: 0 [400/50000]	Loss: 4.5625
Profile done with power limit 125W
epoch 1 train time consumed: 3.09s
Validation Epoch: 0, Average loss: 0.6328, Accuracy: 0.0117
Stopped Zeus monitor 0.
