Files already downloaded and verified
Files already downloaded and verified
power limit arg: 125
learning rate arg: 0.0016
batch size arg: 32
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 125W.
Warm-up started with power limit 125W
Training Epoch: 0 [32/50016]	Loss: 4.6525
Training Epoch: 0 [64/50016]	Loss: 4.8917
Training Epoch: 0 [96/50016]	Loss: 4.9879
Training Epoch: 0 [128/50016]	Loss: 5.1899
Training Epoch: 0 [160/50016]	Loss: 5.3179
Training Epoch: 0 [192/50016]	Loss: 5.1197
Training Epoch: 0 [224/50016]	Loss: 5.1362
Training Epoch: 0 [256/50016]	Loss: 5.1333
Training Epoch: 0 [288/50016]	Loss: 5.1208
Training Epoch: 0 [320/50016]	Loss: 5.1183
Training Epoch: 0 [352/50016]	Loss: 4.8973
Training Epoch: 0 [384/50016]	Loss: 5.3236
Training Epoch: 0 [416/50016]	Loss: 4.9667
Training Epoch: 0 [448/50016]	Loss: 4.8519
Training Epoch: 0 [480/50016]	Loss: 5.0636
Training Epoch: 0 [512/50016]	Loss: 5.0198
Training Epoch: 0 [544/50016]	Loss: 4.7618
Training Epoch: 0 [576/50016]	Loss: 4.6037
Training Epoch: 0 [608/50016]	Loss: 5.0767
Training Epoch: 0 [640/50016]	Loss: 5.4435
Training Epoch: 0 [672/50016]	Loss: 4.9285
Training Epoch: 0 [704/50016]	Loss: 4.6464
Training Epoch: 0 [736/50016]	Loss: 5.0191
Training Epoch: 0 [768/50016]	Loss: 5.3710
Training Epoch: 0 [800/50016]	Loss: 4.8895
Training Epoch: 0 [832/50016]	Loss: 5.0761
Training Epoch: 0 [864/50016]	Loss: 5.2320
Training Epoch: 0 [896/50016]	Loss: 4.5674
Training Epoch: 0 [928/50016]	Loss: 4.7832
Training Epoch: 0 [960/50016]	Loss: 4.7447
Training Epoch: 0 [992/50016]	Loss: 4.8003
Training Epoch: 0 [1024/50016]	Loss: 4.6716
Training Epoch: 0 [1056/50016]	Loss: 4.9372
Training Epoch: 0 [1088/50016]	Loss: 4.7287
Training Epoch: 0 [1120/50016]	Loss: 4.9218
Training Epoch: 0 [1152/50016]	Loss: 4.7283
Training Epoch: 0 [1184/50016]	Loss: 4.7612
Training Epoch: 0 [1216/50016]	Loss: 4.6662
Training Epoch: 0 [1248/50016]	Loss: 4.8339
Training Epoch: 0 [1280/50016]	Loss: 4.7071
Training Epoch: 0 [1312/50016]	Loss: 4.7627
Training Epoch: 0 [1344/50016]	Loss: 4.7857
Training Epoch: 0 [1376/50016]	Loss: 4.7325
Training Epoch: 0 [1408/50016]	Loss: 4.6507
Training Epoch: 0 [1440/50016]	Loss: 4.8464
Training Epoch: 0 [1472/50016]	Loss: 4.4329
Training Epoch: 0 [1504/50016]	Loss: 4.7898
Training Epoch: 0 [1536/50016]	Loss: 4.7647
Training Epoch: 0 [1568/50016]	Loss: 4.7488
Training Epoch: 0 [1600/50016]	Loss: 5.2034
Profile done with power limit 125W
epoch 1 train time consumed: 4.67s
Validation Epoch: 0, Average loss: 0.1584, Accuracy: 0.0198
Stopped Zeus monitor 0.
