Files already downloaded and verified
Files already downloaded and verified
power limit arg: 100
learning rate arg: 0.0064
batch size arg: 512
ProfileDataLoader constructor: called constructor of DataLoader!
ProfileDataLoader constructor: called constructor of DataLoader!
Launching Zeus monitor 0...
[GPU_0] Set GPU power limit to 100W.
Warm-up started with power limit 100W
Training Epoch: 0 [512/50176]	Loss: 4.6290
Training Epoch: 0 [1024/50176]	Loss: 5.9978
Training Epoch: 0 [1536/50176]	Loss: 5.4433
Training Epoch: 0 [2048/50176]	Loss: 4.6762
Training Epoch: 0 [2560/50176]	Loss: 4.8457
Training Epoch: 0 [3072/50176]	Loss: 4.7468
Training Epoch: 0 [3584/50176]	Loss: 4.6666
Training Epoch: 0 [4096/50176]	Loss: 4.7019
Training Epoch: 0 [4608/50176]	Loss: 4.5867
Training Epoch: 0 [5120/50176]	Loss: 4.6806
Training Epoch: 0 [5632/50176]	Loss: 4.8386
Training Epoch: 0 [6144/50176]	Loss: 4.7386
Training Epoch: 0 [6656/50176]	Loss: 4.6689
Training Epoch: 0 [7168/50176]	Loss: 4.6196
Training Epoch: 0 [7680/50176]	Loss: 4.5855
Training Epoch: 0 [8192/50176]	Loss: 4.5894
Training Epoch: 0 [8704/50176]	Loss: 4.6016
Training Epoch: 0 [9216/50176]	Loss: 4.5847
Training Epoch: 0 [9728/50176]	Loss: 4.5794
Training Epoch: 0 [10240/50176]	Loss: 4.5432
Training Epoch: 0 [10752/50176]	Loss: 4.5669
Training Epoch: 0 [11264/50176]	Loss: 4.5473
Training Epoch: 0 [11776/50176]	Loss: 4.6357
Training Epoch: 0 [12288/50176]	Loss: 4.5910
Training Epoch: 0 [12800/50176]	Loss: 4.4725
Training Epoch: 0 [13312/50176]	Loss: 4.5116
Training Epoch: 0 [13824/50176]	Loss: 4.4669
Training Epoch: 0 [14336/50176]	Loss: 4.4430
Training Epoch: 0 [14848/50176]	Loss: 4.4416
Training Epoch: 0 [15360/50176]	Loss: 4.4125
Training Epoch: 0 [15872/50176]	Loss: 4.3755
Training Epoch: 0 [16384/50176]	Loss: 4.3431
Training Epoch: 0 [16896/50176]	Loss: 4.3117
Training Epoch: 0 [17408/50176]	Loss: 4.4304
Training Epoch: 0 [17920/50176]	Loss: 4.4062
Training Epoch: 0 [18432/50176]	Loss: 4.2752
Training Epoch: 0 [18944/50176]	Loss: 4.2799
Training Epoch: 0 [19456/50176]	Loss: 4.2870
Training Epoch: 0 [19968/50176]	Loss: 4.2849
Training Epoch: 0 [20480/50176]	Loss: 4.2743
Training Epoch: 0 [20992/50176]	Loss: 4.2239
Training Epoch: 0 [21504/50176]	Loss: 4.2545
Training Epoch: 0 [22016/50176]	Loss: 4.2838
Training Epoch: 0 [22528/50176]	Loss: 4.2273
Training Epoch: 0 [23040/50176]	Loss: 4.1896
Training Epoch: 0 [23552/50176]	Loss: 4.2537
Training Epoch: 0 [24064/50176]	Loss: 4.2198
Training Epoch: 0 [24576/50176]	Loss: 4.2184
Training Epoch: 0 [25088/50176]	Loss: 4.1916
Training Epoch: 0 [25600/50176]	Loss: 4.2390
Profile done with power limit 100W
epoch 1 train time consumed: 67.05s
Validation Epoch: 0, Average loss: 0.0089, Accuracy: 0.0458
Stopped Zeus monitor 0.
