Time,Power
2022-11-07 03:13:26.154904971,71929
2022-11-07 03:13:26.257149045,71929
2022-11-07 03:13:26.359348393,71929
2022-11-07 03:13:26.461579882,71929
2022-11-07 03:13:26.563861257,71929
2022-11-07 03:13:26.666047899,71929
2022-11-07 03:13:26.768304323,71929
2022-11-07 03:13:26.870487979,71929
2022-11-07 03:13:26.972796406,71929
2022-11-07 03:13:27.076465650,71929
2022-11-07 03:13:27.178688364,71929
2022-11-07 03:13:27.280990091,71929
2022-11-07 03:13:27.383419442,71929
2022-11-07 03:13:27.485685379,71929
2022-11-07 03:13:27.587989328,71929
2022-11-07 03:13:27.690274535,72193
2022-11-07 03:13:27.792584519,95821
2022-11-07 03:13:27.894972334,107313
2022-11-07 03:13:27.997314046,107313
2022-11-07 03:13:28.099618067,107313
2022-11-07 03:13:28.201909069,107313
2022-11-07 03:13:28.303756223,107313
2022-11-07 03:13:28.405393145,107313
2022-11-07 03:13:28.507041484,107313
2022-11-07 03:13:28.608774882,107313
2022-11-07 03:13:28.710379558,107313
2022-11-07 03:13:28.812022370,107313
2022-11-07 03:13:28.913623087,65002
2022-11-07 03:13:29.015248621,96995
2022-11-07 03:13:29.116944577,112239
2022-11-07 03:13:29.218553991,112239
2022-11-07 03:13:29.320339937,112239
2022-11-07 03:13:29.422076022,112239
2022-11-07 03:13:29.523728891,112239
2022-11-07 03:13:29.625456103,112239
2022-11-07 03:13:29.727092313,112239
2022-11-07 03:13:29.828706180,112239
2022-11-07 03:13:29.930316971,112239
2022-11-07 03:13:30.031964961,112239
2022-11-07 03:13:30.133535485,60616
2022-11-07 03:13:30.235131002,91633
2022-11-07 03:13:30.336805199,106128
2022-11-07 03:13:30.439168810,106128
2022-11-07 03:13:30.541412821,106128
2022-11-07 03:13:30.643822101,106128
2022-11-07 03:13:30.746052740,106128
2022-11-07 03:13:30.847794699,106128
2022-11-07 03:13:30.949437438,106128
2022-11-07 03:13:31.051109932,106128
2022-11-07 03:13:31.152744205,106128
